miRNA_1	miRNA_2	bifan_target_1	bifan_target_2
MIRLET7A2	MIRLET7A3	ELAVL1	RBMS2
MIRLET7A2	MIRLET7A3	ELAVL1	SYNCRIP
MIRLET7A2	MIRLET7A3	ELAVL1	RBMS1
MIRLET7A2	MIRLET7A3	CTSB	CTSZ
MIRLET7A2	MIRLET7A3	TIE1	FGFR1
MIRLET7A2	MIRLET7A3	TIE1	IGF1R
MIRLET7A2	MIRLET7A3	TIE1	EPHA2
MIRLET7A2	MIRLET7A3	TIE1	INSR
MIRLET7A2	MIRLET7A3	TSPAN3	TSPAN14
MIRLET7A2	MIRLET7A3	TSPAN3	CD81
MIRLET7A2	MIRLET7A3	CDC34	UBE2K
MIRLET7A2	MIRLET7A3	CDC34	UBE2G2
MIRLET7A2	MIRLET7A3	CDC34	UBE2J1
MIRLET7A2	MIRLET7A3	FBXL14	FBXL5
MIRLET7A2	MIRLET7A3	FBXL14	FBXL7
MIRLET7A2	MIRLET7A3	USP14	USP11
MIRLET7A2	MIRLET7A3	USP14	USP10
MIRLET7A2	MIRLET7A3	USP14	USP5
MIRLET7A2	MIRLET7A3	USP14	USP47
MIRLET7A2	MIRLET7A3	YTHDC2	DHX30
MIRLET7A2	MIRLET7A3	ZNF589	ZNF555
MIRLET7A2	MIRLET7A3	RBMS1	SYNCRIP
MIRLET7A2	MIRLET7A3	RGS17	AXIN1
MIRLET7A2	MIRLET7A3	POU3F2	POU2F1
MIRLET7A2	MIRLET7A3	RBMS2	SYNCRIP
MIRLET7A2	MIRLET7A3	TRIO	ARHGEF7
MIRLET7A2	MIRLET7A3	TRIO	VAV2
MIRLET7A2	MIRLET7A3	MAP2K4	MAP3K2
MIRLET7A2	MIRLET7A3	MAP2K4	MAP3K3
MIRLET7A2	MIRLET7A3	MOB1B	MOB3A
MIRLET7A2	MIRLET7A3	KLHL24	KLHL42
MIRLET7A2	MIRLET7A3	KLHL24	BACH1
MIRLET7A2	MIRLET7A3	ARHGEF7	VAV2
MIRLET7A2	MIRLET7A3	COL18A1	COL1A1
MIRLET7A2	MIRLET7A3	COL18A1	COL4A2
MIRLET7A2	MIRLET7A3	COL18A1	COL4A1
MIRLET7A2	MIRLET7A3	COL18A1	COL27A1
MIRLET7A2	MIRLET7A3	GGA3	TOM1L2
MIRLET7A2	MIRLET7A3	MYO1E	MYO9B
MIRLET7A2	MIRLET7A3	MYO1E	MYH9
MIRLET7A2	MIRLET7A3	MYO1E	MYO5A
MIRLET7A2	MIRLET7A3	KMT2B	SETD1B
MIRLET7A2	MIRLET7A3	KMT2B	KMT2D
MIRLET7A2	MIRLET7A3	KMT2B	EHMT1
MIRLET7A2	MIRLET7A3	CDK9	CDK13
MIRLET7A2	MIRLET7A3	CDK9	CDK16
MIRLET7A2	MIRLET7A3	CDK9	CDK6
MIRLET7A2	MIRLET7A3	USP5	USP11
MIRLET7A2	MIRLET7A3	USP5	USP10
MIRLET7A2	MIRLET7A3	USP5	USP47
MIRLET7A2	MIRLET7A3	FOXK2	FOXP1
MIRLET7A2	MIRLET7A3	SIK1	PRKAA1
MIRLET7A2	MIRLET7A3	SIK1	MELK
MIRLET7A2	MIRLET7A3	NPEPPS	ANPEP
MIRLET7A2	MIRLET7A3	CTNNA1	VCL
MIRLET7A2	MIRLET7A3	KAT6A	DPF2
MIRLET7A2	MIRLET7A3	ZNF644	PRDM4
MIRLET7A2	MIRLET7A3	ZNF644	PRDM2
MIRLET7A2	MIRLET7A3	ZNF644	ZNF768
MIRLET7A2	MIRLET7A3	ZNF644	ZNF852
MIRLET7A2	MIRLET7A3	BPTF	BAZ2A
MIRLET7A2	MIRLET7A3	DUSP3	DUSP4
MIRLET7A2	MIRLET7A3	DUSP3	DUSP5
MIRLET7A2	MIRLET7A3	DUSP3	DUSP10
MIRLET7A2	MIRLET7A3	DUSP3	DUSP2
MIRLET7A2	MIRLET7A3	DUSP3	DUSP18
MIRLET7A2	MIRLET7A3	COL15A1	COL1A1
MIRLET7A2	MIRLET7A3	COL15A1	COL4A2
MIRLET7A2	MIRLET7A3	COL15A1	COL4A1
MIRLET7A2	MIRLET7A3	COL15A1	COL27A1
MIRLET7A2	MIRLET7A3	ABCC10	ABCC8
MIRLET7A2	MIRLET7A3	IGDCC4	ROBO4
MIRLET7A2	MIRLET7A3	PRDM2	PRDM4
MIRLET7A2	MIRLET7A3	PRDM2	ZNF768
MIRLET7A2	MIRLET7A3	PRDM2	ZNF852
MIRLET7A2	MIRLET7A3	EIF2AK4	EIF2AK1
MIRLET7A2	MIRLET7A3	ZNF562	ZNF691
MIRLET7A2	MIRLET7A3	ZNF562	ZNF792
MIRLET7A2	MIRLET7A3	KLHL42	BACH1
MIRLET7A2	MIRLET7A3	HECTD1	HUWE1
MIRLET7A2	MIRLET7A3	HECTD1	AREL1
MIRLET7A2	MIRLET7A3	NIPA1	NIPA2
MIRLET7A2	MIRLET7A3	PRKDC	TRRAP
MIRLET7A2	MIRLET7A3	SPHK1	CERK
MIRLET7A2	MIRLET7A3	KDM6A	KDM6B
MIRLET7A2	MIRLET7A3	UBE2G2	UBE2K
MIRLET7A2	MIRLET7A3	UBE2G2	UBE2J1
MIRLET7A2	MIRLET7A3	KIF1C	KIF2A
MIRLET7A2	MIRLET7A3	KIF1C	KIF5C
MIRLET7A2	MIRLET7A3	MSN	FRMD4A
MIRLET7A2	MIRLET7A3	MSN	NF2
MIRLET7A2	MIRLET7A3	ZNF217	HIVEP2
MIRLET7A2	MIRLET7A3	ZNF217	ZNF516
MIRLET7A2	MIRLET7A3	RHOBTB2	RHOB
MIRLET7A2	MIRLET7A3	RHOBTB2	RHOBTB3
MIRLET7A2	MIRLET7A3	RHOBTB2	RHOG
MIRLET7A2	MIRLET7A3	ZNF121	ZNF629
MIRLET7A2	MIRLET7A3	ZNF121	ZNF543
MIRLET7A2	MIRLET7A3	TPP2	MBTPS1
MIRLET7A2	MIRLET7A3	CDK13	CDK16
MIRLET7A2	MIRLET7A3	CDK13	CDK6
MIRLET7A2	MIRLET7A3	SPHK2	CERK
MIRLET7A2	MIRLET7A3	USP47	USP11
MIRLET7A2	MIRLET7A3	USP47	USP10
MIRLET7A2	MIRLET7A3	PSMB2	PSMA2
MIRLET7A2	MIRLET7A3	PSMB2	PSMB7
MIRLET7A2	MIRLET7A3	SERPINH1	SERPINB9
MIRLET7A2	MIRLET7A3	SERPINH1	SERPINA3
MIRLET7A2	MIRLET7A3	ACVR1C	TGFBR2
MIRLET7A2	MIRLET7A3	YWHAZ	YWHAH
MIRLET7A2	MIRLET7A3	SETD1B	KMT2A
MIRLET7A2	MIRLET7A3	SETD1B	KMT2D
MIRLET7A2	MIRLET7A3	SETD1B	EHMT1
MIRLET7A2	MIRLET7A3	TNFRSF10B	TNFRSF11A
MIRLET7A2	MIRLET7A3	DUSP4	DUSP10
MIRLET7A2	MIRLET7A3	DUSP4	DUSP18
MIRLET7A2	MIRLET7A3	FBXL7	FBXL5
MIRLET7A2	MIRLET7A3	FYN	ABL1
MIRLET7A2	MIRLET7A3	FYN	CSK
MIRLET7A2	MIRLET7A3	FYN	JAK1
MIRLET7A2	MIRLET7A3	ZNF691	ZNF792
MIRLET7A2	MIRLET7A3	MACF1	MICAL2
MIRLET7A2	MIRLET7A3	MACF1	SPTBN2
MIRLET7A2	MIRLET7A3	CSK	ABL1
MIRLET7A2	MIRLET7A3	CSK	JAK1
MIRLET7A2	MIRLET7A3	CSK	SRC
MIRLET7A2	MIRLET7A3	USP11	USP10
MIRLET7A2	MIRLET7A3	NR2C2	NR2F2
MIRLET7A2	MIRLET7A3	MYO5A	MYO9B
MIRLET7A2	MIRLET7A3	MYO5A	MYH9
MIRLET7A2	MIRLET7A3	SYNJ2	INPP5F
MIRLET7A2	MIRLET7A3	EPHA2	FGFR1
MIRLET7A2	MIRLET7A3	EPHA2	TEK
MIRLET7A2	MIRLET7A3	EPHA2	IGF1R
MIRLET7A2	MIRLET7A3	EPHA2	INSR
MIRLET7A2	MIRLET7A3	PTPN14	PTPN23
MIRLET7A2	MIRLET7A3	PTPN14	PTPN6
MIRLET7A2	MIRLET7A3	PTPN14	PTPRB
MIRLET7A2	MIRLET7A3	RHOB	RHOBTB3
MIRLET7A2	MIRLET7A3	RHOB	RHOG
MIRLET7A2	MIRLET7A3	COL1A1	COL4A2
MIRLET7A2	MIRLET7A3	COL1A1	COL4A1
MIRLET7A2	MIRLET7A3	COL1A1	COL27A1
MIRLET7A2	MIRLET7A3	STK4	MAP3K1
MIRLET7A2	MIRLET7A3	STK4	STK25
MIRLET7A2	MIRLET7A3	STK4	OXSR1
MIRLET7A2	MIRLET7A3	ZNF451	ZBTB32
MIRLET7A2	MIRLET7A3	ZNF451	ZNF384
MIRLET7A2	MIRLET7A3	ZNF451	HIC1
MIRLET7A2	MIRLET7A3	FLII	GSN
MIRLET7A2	MIRLET7A3	DST	MICAL2
MIRLET7A2	MIRLET7A3	DST	SPTBN2
MIRLET7A2	MIRLET7A3	IL6R	LIFR
MIRLET7A2	MIRLET7A3	IGF2BP2	KHSRP
MIRLET7A2	MIRLET7A3	TRIM3	TRIM35
MIRLET7A2	MIRLET7A3	TRIM3	TRIM32
MIRLET7A2	MIRLET7A3	TRIM3	TRIM25
MIRLET7A2	MIRLET7A3	TRIM3	TRIM27
MIRLET7A2	MIRLET7A3	CCNB2	CCND1
MIRLET7A2	MIRLET7A3	CCNB2	CCNG1
MIRLET7A2	MIRLET7A3	CCNB2	CCND2
MIRLET7A2	MIRLET7A3	CCNB2	CCNJL
MIRLET7A2	MIRLET7A3	SPTBN2	MICAL2
MIRLET7A2	MIRLET7A3	MYO9B	MYH9
MIRLET7A2	MIRLET7A3	DUSP5	DUSP10
MIRLET7A2	MIRLET7A3	DUSP5	DUSP18
MIRLET7A2	MIRLET7A3	COL27A1	COL4A2
MIRLET7A2	MIRLET7A3	COL27A1	COL4A1
MIRLET7A2	MIRLET7A3	TEK	FGFR1
MIRLET7A2	MIRLET7A3	TEK	IGF1R
MIRLET7A2	MIRLET7A3	TEK	INSR
MIRLET7A2	MIRLET7A3	EHMT1	KMT2A
MIRLET7A2	MIRLET7A3	EHMT1	KMT2D
MIRLET7A2	MIRLET7A3	PTPRB	PTPN23
MIRLET7A2	MIRLET7A3	PTPRB	PTPN6
MIRLET7A2	MIRLET7A3	ZNF768	PRDM4
MIRLET7A2	MIRLET7A3	ZNF768	ZNF852
MIRLET7A2	MIRLET7A3	ZNF142	ZNF473
MIRLET7A2	MIRLET7A3	COL4A1	COL4A2
MIRLET7A2	MIRLET7A3	CPSF1	DDB1
MIRLET7A2	MIRLET7A3	EHD1	ITSN2
MIRLET7A2	MIRLET7A3	KIF2A	KIF5C
MIRLET7A2	MIRLET7A3	RBM4B	TIA1
MIRLET7A2	MIRLET7A3	RBM4B	RBM19
MIRLET7A2	MIRLET7A3	CBX2	CBX5
MIRLET7A2	MIRLET7A3	SLC4A5	SLC4A2
MIRLET7A2	MIRLET7A3	KMT2D	KMT2A
MIRLET7A2	MIRLET7A3	PPP2CA	PPP4C
MIRLET7A2	MIRLET7A3	PPP2CA	PPP1CA
MIRLET7A2	MIRLET7A3	PPP1CA	PPP4C
MIRLET7A2	MIRLET7A3	RBM19	TIA1
MIRLET7A2	MIRLET7A3	DUSP10	DUSP2
MIRLET7A2	MIRLET7A3	DUSP10	DUSP18
MIRLET7A2	MIRLET7A3	ACOX1	ACAD9
MIRLET7A2	MIRLET7A3	FGFR1	IGF1R
MIRLET7A2	MIRLET7A3	FGFR1	INSR
MIRLET7A2	MIRLET7A3	NAP1L1	TSPYL1
MIRLET7A2	MIRLET7A3	LRBA	NBEAL2
MIRLET7A2	MIRLET7A3	HUWE1	AREL1
MIRLET7A2	MIRLET7A3	SEMA6B	SEMA4C
MIRLET7A2	MIRLET7A3	MAP3K1	STK25
MIRLET7A2	MIRLET7A3	MAP3K1	OXSR1
MIRLET7A2	MIRLET7A3	POM121C	NUP153
MIRLET7A2	MIRLET7A3	WDR81	MAPKBP1
MIRLET7A2	MIRLET7A3	ZNF852	PRDM4
MIRLET7A2	MIRLET7A3	PCDH7	CDH5
MIRLET7A2	MIRLET7A3	GGA2	TOM1L2
MIRLET7A2	MIRLET7A3	MOB1A	MOB3A
MIRLET7A2	MIRLET7A3	OXSR1	STK25
MIRLET7A2	MIRLET7A3	KLF10	KLF7
MIRLET7A2	MIRLET7A3	PALD1	PTP4A2
MIRLET7A2	MIRLET7A3	AGAP3	GIT2
MIRLET7A2	MIRLET7A3	PRKAA1	MELK
MIRLET7A2	MIRLET7A3	PCDH1	CDH5
MIRLET7A2	MIRLET7A3	ZFHX2	ZFHX4
MIRLET7A2	MIRLET7A3	ZFHX2	ZFHX3
MIRLET7A2	MIRLET7A3	DUSP2	DUSP18
MIRLET7A2	MIRLET7A3	HIC1	ZBTB32
MIRLET7A2	MIRLET7A3	HIC1	ZNF384
MIRLET7A2	MIRLET7A3	ASCC3	SNRNP200
MIRLET7A2	MIRLET7A3	CDC42EP2	CDC42EP4
MIRLET7A2	MIRLET7A3	PTPN23	PTPN6
MIRLET7A2	MIRLET7A3	ABL1	JAK1
MIRLET7A2	MIRLET7A3	ABL1	SRC
MIRLET7A2	MIRLET7A3	ZNF543	ZNF629
MIRLET7A2	MIRLET7A3	TRIM25	TRIM35
MIRLET7A2	MIRLET7A3	TRIM25	TRIM32
MIRLET7A2	MIRLET7A3	TRIM25	TRIM27
MIRLET7A2	MIRLET7A3	STK40	TRIB1
MIRLET7A2	MIRLET7A3	TRIM27	TRIM35
MIRLET7A2	MIRLET7A3	TRIM27	TRIM32
MIRLET7A2	MIRLET7A3	FBXO17	FBXO6
MIRLET7A2	MIRLET7A3	TRIM35	TRIM32
MIRLET7A2	MIRLET7A3	FRMD4A	RDX
MIRLET7A2	MIRLET7A3	FRMD4A	NF2
MIRLET7A2	MIRLET7A3	SERPINB9	SERPINA3
MIRLET7A2	MIRLET7A3	MTMR9	MTMR12
MIRLET7A2	MIRLET7A3	ERGIC1	ERGIC3
MIRLET7A2	MIRLET7A3	BMP6	BMP4
MIRLET7A2	MIRLET7A3	CCND1	CCNG1
MIRLET7A2	MIRLET7A3	CCND1	CCNJL
MIRLET7A2	MIRLET7A3	SRC	JAK1
MIRLET7A2	MIRLET7A3	RHOG	RHOBTB3
MIRLET7A2	MIRLET7A3	CCNJL	CCNG1
MIRLET7A2	MIRLET7A3	CCNJL	CCND2
MIRLET7A2	MIRLET7A3	ABCF2	ABCF1
MIRLET7A2	MIRLET7A3	IGF2BP1	KHSRP
MIRLET7A2	MIRLET7A3	CDK16	CDK6
MIRLET7A2	MIRLET7A3	PIEZO2	PIEZO1
MIRLET7A2	MIRLET7A3	ZNF384	ZBTB32
MIRLET7A2	MIRLET7A3	KPNA2	KPNA6
MIRLET7A2	MIRLET7A3	ZFYVE26	RUFY3
MIRLET7A2	MIRLET7A3	ATP13A3	ATP2A2
MIRLET7A2	MIRLET7A3	RDX	NF2
MIRLET7A2	MIRLET7A3	SPTLC2	ALAS1
MIRLET7A2	MIRLET7A3	UBE2K	UBE2J1
MIRLET7A2	MIRLET7A3	CCNG1	CCND2
MIRLET7A2	MIRLET7A3	CHD3	SMARCA4
MIRLET7A2	MIRLET7A3	CHD3	ERCC6
MIRLET7A2	MIRLET7A3	B4GALT5	B4GALT1
MIRLET7A2	MIRLET7A3	PSMB7	PSMA2
MIRLET7A2	MIRLET7A3	ZNF516	HIVEP2
MIRLET7A2	MIRLET7A3	ETS2	ELK4
MIRLET7A2	MIRLET7A3	TSPAN14	CD81
MIRLET7A2	MIRLET7A3	SMARCA4	ERCC6
MIRLET7A2	MIRLET7B	CCNJ	CCND1
MIRLET7A2	MIRLET7B	CCNJ	CCND2
MIRLET7A2	MIRLET7B	ZNF691	ZNF792
MIRLET7A2	MIRLET7B	SMC1A	CKAP4
MIRLET7A2	MIRLET7B	NLK	MAPK6
MIRLET7A2	MIRLET7B	SYNJ2	INPP5F
MIRLET7A2	MIRLET7B	PLEC	DST
MIRLET7A2	MIRLET7B	ZFHX4	ZFHX2
MIRLET7A2	MIRLET7B	OXSR1	MAP3K1
MIRLET7A2	MIRLET7B	OXSR1	STK4
MIRLET7A2	MIRLET7B	TSPYL1	NAP1L1
MIRLET7A2	MIRLET7B	TRIM32	TRIM25
MIRLET7A2	MIRLET7B	RHOB	RHOBTB3
MIRLET7A2	MIRLET7B	COL1A1	COL4A2
MIRLET7A2	MIRLET7B	COL1A1	COL15A1
MIRLET7A2	MIRLET7B	STK4	MAP3K1
MIRLET7A2	MIRLET7B	IGF2BP1	KHSRP
MIRLET7A2	MIRLET7B	PRKAA1	SIK1
MIRLET7A2	MIRLET7B	NBEAL2	LRBA
MIRLET7A2	MIRLET7B	ZNF451	ZBTB32
MIRLET7A2	MIRLET7B	SERPINA3	SERPINH1
MIRLET7A2	MIRLET7B	PRDM4	PRDM2
MIRLET7A2	MIRLET7B	PRDM4	ZNF644
MIRLET7A2	MIRLET7B	PRDM4	ZNF852
MIRLET7A2	MIRLET7B	KHSRP	IGF2BP2
MIRLET7A2	MIRLET7B	ZFYVE26	RUFY3
MIRLET7A2	MIRLET7B	ATP13A3	ATP2A2
MIRLET7A2	MIRLET7B	RBMS1	SYNCRIP
MIRLET7A2	MIRLET7B	RBMS2	SYNCRIP
MIRLET7A2	MIRLET7B	MAP2K4	MAP3K2
MIRLET7A2	MIRLET7B	UBE2K	UBE2G2
MIRLET7A2	MIRLET7B	KMT2B	KMT2D
MIRLET7A2	MIRLET7B	KMT2B	EHMT1
MIRLET7A2	MIRLET7B	EHMT1	KMT2D
MIRLET7A2	MIRLET7B	PPP4C	PPP2CA
MIRLET7A2	MIRLET7B	PPP4C	PPP1CA
MIRLET7A2	MIRLET7B	COL4A2	COL15A1
MIRLET7A2	MIRLET7B	TRIB1	STK40
MIRLET7A2	MIRLET7B	KIF2A	KIF5C
MIRLET7A2	MIRLET7B	PPP2CA	PPP1CA
MIRLET7A2	MIRLET7B	RBM19	TIA1
MIRLET7A2	MIRLET7B	ZNF644	PRDM2
MIRLET7A2	MIRLET7B	ZNF644	ZNF852
MIRLET7A2	MIRLET7B	PRDM2	ZNF852
MIRLET7A2	MIRLET7B	EIF2AK4	EIF2AK1
MIRLET7A2	MIRLET7B	KDM6B	KDM6A
MIRLET7A2	MIRLET7B	USP10	USP47
MIRLET7A2	MIRLET7B	KLHL42	BACH1
MIRLET7A2	MIRLET7B	HIVEP2	ZNF516
MIRLET7A2	MIRLET7B	HIVEP2	ZNF217
MIRLET7A2	MIRLET7B	ZNF516	ZNF217
MIRLET7A2	MIRLET7B	SMARCA4	ERCC6
MIRLET7A2	MIRLET7B	MTMR9	MTMR12
MIRLET7A2	MIRLET7D	CCNJ	CCND1
MIRLET7A2	MIRLET7D	NLK	MAPK6
MIRLET7A2	MIRLET7D	RHOG	RHOB
MIRLET7A2	MIRLET7D	RHOG	RHOBTB3
MIRLET7A2	MIRLET7D	OXSR1	MAP3K1
MIRLET7A2	MIRLET7D	RHOB	RHOBTB3
MIRLET7A2	MIRLET7D	COL1A1	COL18A1
MIRLET7A2	MIRLET7D	ELAVL1	RBMS1
MIRLET7A2	MIRLET7D	IGF2BP1	KHSRP
MIRLET7A2	MIRLET7D	NBEAL2	LRBA
MIRLET7A2	MIRLET7D	TIE1	FGFR1
MIRLET7A2	MIRLET7D	TIE1	IGF1R
MIRLET7A2	MIRLET7D	TIE1	INSR
MIRLET7A2	MIRLET7D	ZNF451	HIC1
MIRLET7A2	MIRLET7D	ZFYVE26	RUFY3
MIRLET7A2	MIRLET7D	TRIM3	TRIM32
MIRLET7A2	MIRLET7D	TRIM3	TRIM27
MIRLET7A2	MIRLET7D	MAP2K4	MAP3K2
MIRLET7A2	MIRLET7D	EHMT1	KMT2D
MIRLET7A2	MIRLET7D	ZNF768	PRDM2
MIRLET7A2	MIRLET7D	ZNF768	ZNF644
MIRLET7A2	MIRLET7D	PPP4C	PPP2CA
MIRLET7A2	MIRLET7D	INSR	FGFR1
MIRLET7A2	MIRLET7D	CPSF1	DDB1
MIRLET7A2	MIRLET7D	CHD3	ERCC6
MIRLET7A2	MIRLET7D	JAK1	FYN
MIRLET7A2	MIRLET7D	ZNF644	PRDM2
MIRLET7A2	MIRLET7D	FGFR1	IGF1R
MIRLET7A2	MIRLET7D	TRIM32	TRIM27
MIRLET7A2	MIRLET7D	HECTD1	HUWE1
MIRLET7A2	MIRLET7D	TPP2	MBTPS1
MIRLET7A2	MIRLET7D	NUP153	POM121C
MIRLET7A2	MIRLET7F1	CCNJ	CCND1
MIRLET7A2	MIRLET7F1	CCNJ	CCND2
MIRLET7A2	MIRLET7F1	CKAP4	SMC1A
MIRLET7A2	MIRLET7F1	NLK	MAPK6
MIRLET7A2	MIRLET7F1	PLEC	DST
MIRLET7A2	MIRLET7F1	TSPAN3	TSPAN14
MIRLET7A2	MIRLET7F1	FBXL14	FBXL5
MIRLET7A2	MIRLET7F1	RBMS1	SYNCRIP
MIRLET7A2	MIRLET7F1	RBMS2	SYNCRIP
MIRLET7A2	MIRLET7F1	MAP2K4	MAP3K2
MIRLET7A2	MIRLET7F1	KLHL24	KLHL42
MIRLET7A2	MIRLET7F1	KLHL24	BACH1
MIRLET7A2	MIRLET7F1	MYO1E	MYO5A
MIRLET7A2	MIRLET7F1	KMT2B	KMT2D
MIRLET7A2	MIRLET7F1	KMT2B	EHMT1
MIRLET7A2	MIRLET7F1	SIK1	PRKAA1
MIRLET7A2	MIRLET7F1	ZNF644	PRDM4
MIRLET7A2	MIRLET7F1	ZNF644	PRDM2
MIRLET7A2	MIRLET7F1	ZNF644	ZNF852
MIRLET7A2	MIRLET7F1	PRDM2	PRDM4
MIRLET7A2	MIRLET7F1	PRDM2	ZNF852
MIRLET7A2	MIRLET7F1	EIF2AK4	EIF2AK1
MIRLET7A2	MIRLET7F1	KLHL42	BACH1
MIRLET7A2	MIRLET7F1	KDM6A	KDM6B
MIRLET7A2	MIRLET7F1	UBE2G2	UBE2K
MIRLET7A2	MIRLET7F1	ZNF217	HIVEP2
MIRLET7A2	MIRLET7F1	ZNF217	ZNF516
MIRLET7A2	MIRLET7F1	USP47	USP10
MIRLET7A2	MIRLET7F1	SERPINH1	SERPINA3
MIRLET7A2	MIRLET7F1	DUSP4	DUSP10
MIRLET7A2	MIRLET7F1	ZNF691	ZNF792
MIRLET7A2	MIRLET7F1	SYNJ2	INPP5F
MIRLET7A2	MIRLET7F1	PTPN14	PTPN6
MIRLET7A2	MIRLET7F1	COL1A1	COL4A2
MIRLET7A2	MIRLET7F1	STK4	MAP3K1
MIRLET7A2	MIRLET7F1	STK4	OXSR1
MIRLET7A2	MIRLET7F1	ZNF451	ZBTB32
MIRLET7A2	MIRLET7F1	IGF2BP2	KHSRP
MIRLET7A2	MIRLET7F1	DUSP5	DUSP10
MIRLET7A2	MIRLET7F1	EHMT1	KMT2D
MIRLET7A2	MIRLET7F1	KIF2A	KIF5C
MIRLET7A2	MIRLET7F1	PPP2CA	PPP4C
MIRLET7A2	MIRLET7F1	PPP2CA	PPP1CA
MIRLET7A2	MIRLET7F1	PPP1CA	PPP4C
MIRLET7A2	MIRLET7F1	RBM19	TIA1
MIRLET7A2	MIRLET7F1	DUSP10	DUSP2
MIRLET7A2	MIRLET7F1	NAP1L1	TSPYL1
MIRLET7A2	MIRLET7F1	LRBA	NBEAL2
MIRLET7A2	MIRLET7F1	MAP3K1	OXSR1
MIRLET7A2	MIRLET7F1	ZNF852	PRDM4
MIRLET7A2	MIRLET7F1	ZFHX2	ZFHX4
MIRLET7A2	MIRLET7F1	ZFHX2	ZFHX3
MIRLET7A2	MIRLET7F1	TRIM25	TRIM32
MIRLET7A2	MIRLET7F1	MTMR9	MTMR12
MIRLET7A2	MIRLET7F1	IGF2BP1	KHSRP
MIRLET7A2	MIRLET7F1	ZFYVE26	RUFY3
MIRLET7A2	MIRLET7F1	ATP13A3	ATP2A2
MIRLET7A2	MIRLET7F1	ZNF516	HIVEP2
MIRLET7A2	MIRLET7F2	CCNJ	CCND1
MIRLET7A2	MIRLET7F2	CCNJ	CCND2
MIRLET7A2	MIRLET7F2	ZNF691	ZNF792
MIRLET7A2	MIRLET7F2	SMC1A	CKAP4
MIRLET7A2	MIRLET7F2	MYO5A	MYO1E
MIRLET7A2	MIRLET7F2	NLK	MAPK6
MIRLET7A2	MIRLET7F2	SYNJ2	INPP5F
MIRLET7A2	MIRLET7F2	PLEC	DST
MIRLET7A2	MIRLET7F2	ZFHX4	ZFHX2
MIRLET7A2	MIRLET7F2	OXSR1	MAP3K1
MIRLET7A2	MIRLET7F2	OXSR1	STK4
MIRLET7A2	MIRLET7F2	PTPN14	PTPN6
MIRLET7A2	MIRLET7F2	TSPYL1	NAP1L1
MIRLET7A2	MIRLET7F2	TRIM32	TRIM25
MIRLET7A2	MIRLET7F2	COL1A1	COL4A2
MIRLET7A2	MIRLET7F2	STK4	MAP3K1
MIRLET7A2	MIRLET7F2	IGF2BP1	KHSRP
MIRLET7A2	MIRLET7F2	PRKAA1	SIK1
MIRLET7A2	MIRLET7F2	NBEAL2	LRBA
MIRLET7A2	MIRLET7F2	ZNF451	ZBTB32
MIRLET7A2	MIRLET7F2	SERPINA3	SERPINH1
MIRLET7A2	MIRLET7F2	TSPAN3	TSPAN14
MIRLET7A2	MIRLET7F2	FBXL14	FBXL5
MIRLET7A2	MIRLET7F2	PRDM4	PRDM2
MIRLET7A2	MIRLET7F2	PRDM4	ZNF644
MIRLET7A2	MIRLET7F2	PRDM4	ZNF852
MIRLET7A2	MIRLET7F2	KHSRP	IGF2BP2
MIRLET7A2	MIRLET7F2	ZFYVE26	RUFY3
MIRLET7A2	MIRLET7F2	ATP13A3	ATP2A2
MIRLET7A2	MIRLET7F2	RBMS1	SYNCRIP
MIRLET7A2	MIRLET7F2	ZFHX2	ZFHX3
MIRLET7A2	MIRLET7F2	RBMS2	SYNCRIP
MIRLET7A2	MIRLET7F2	MAP2K4	MAP3K2
MIRLET7A2	MIRLET7F2	KLHL24	KLHL42
MIRLET7A2	MIRLET7F2	KLHL24	BACH1
MIRLET7A2	MIRLET7F2	DUSP2	DUSP10
MIRLET7A2	MIRLET7F2	UBE2K	UBE2G2
MIRLET7A2	MIRLET7F2	KMT2B	KMT2D
MIRLET7A2	MIRLET7F2	KMT2B	EHMT1
MIRLET7A2	MIRLET7F2	DUSP5	DUSP10
MIRLET7A2	MIRLET7F2	EHMT1	KMT2D
MIRLET7A2	MIRLET7F2	PPP4C	PPP2CA
MIRLET7A2	MIRLET7F2	PPP4C	PPP1CA
MIRLET7A2	MIRLET7F2	KIF2A	KIF5C
MIRLET7A2	MIRLET7F2	PPP2CA	PPP1CA
MIRLET7A2	MIRLET7F2	RBM19	TIA1
MIRLET7A2	MIRLET7F2	ZNF644	PRDM2
MIRLET7A2	MIRLET7F2	ZNF644	ZNF852
MIRLET7A2	MIRLET7F2	DUSP10	DUSP4
MIRLET7A2	MIRLET7F2	PRDM2	ZNF852
MIRLET7A2	MIRLET7F2	EIF2AK4	EIF2AK1
MIRLET7A2	MIRLET7F2	KDM6B	KDM6A
MIRLET7A2	MIRLET7F2	USP10	USP47
MIRLET7A2	MIRLET7F2	KLHL42	BACH1
MIRLET7A2	MIRLET7F2	HIVEP2	ZNF516
MIRLET7A2	MIRLET7F2	HIVEP2	ZNF217
MIRLET7A2	MIRLET7F2	ZNF516	ZNF217
MIRLET7A2	MIRLET7F2	MTMR9	MTMR12
MIRLET7A2	MIRLET7G	CCNJ	CCND1
MIRLET7A2	MIRLET7G	CCNJ	CCND2
MIRLET7A2	MIRLET7G	CKAP4	SMC1A
MIRLET7A2	MIRLET7G	NLK	MAPK6
