miRNA_1	miRNA_2	target
MIR92A1	MIR92A2	CPEB3
MIR92A1	MIR92A2	PUM1
MIR92A1	MIR92A2	UBE2W
MIR92A1	MIR92A2	DCAF6
MIR92A1	MIR92A2	NSMAF
MIR92A1	MIR92A2	CBLN4
MIR92A1	MIR92A2	PPCS
MIR92A1	MIR92A2	KLF2
MIR92A1	MIR92A2	HIPK3
MIR92A1	MIR92A2	UGP2
MIR92A1	MIR92A2	DUS2
MIR92A1	MIR92A2	FBN1
MIR92A1	MIR92A2	HMBOX1
MIR92A1	MIR92A2	KBTBD8
MIR92A1	MIR92A2	C11orf24
MIR92A1	MIR92A2	PDE10A
MIR92A1	MIR92A2	TGIF1
MIR92A1	MIR92A2	ZEB2
MIR92A1	MIR92A2	CDCA7L
MIR92A1	MIR92A2	CNIH1
MIR92A1	MIR92A2	RNF141
MIR92A1	MIR92A2	ADRB1
MIR92A1	MIR92A2	KLF4
MIR92A1	MIR92A2	DOCK9
MIR92A1	MIR92A2	FBXW7
MIR92A1	MIR92A2	IKZF2
MIR92A1	MIR92A2	PCMTD1
MIR92A1	MIR92A2	CLDN11
MIR92A1	MIR92A2	DYRK2
MIR92A1	MIR92A2	KCNC4
MIR92A1	MIR92A2	TFAP2B
MIR92A1	MIR92A2	C21orf91
MIR92A1	MIR92A2	ANKIB1
MIR92A1	MIR92A2	FNDC3B
MIR92A1	MIR92A2	PIKFYVE
MIR92A1	MIR92A2	SESN3
MIR92A1	MIR92A2	PCDH11Y
MIR92A1	MIR92A2	ITGA6
MIR92A1	MIR92A2	MSI1
MIR92A1	MIR92A2	CHST7
MIR92A1	MIR92A2	BTG2
MIR92A1	MIR92A2	PKDCC
MIR92A1	MIR92A2	CD69
MIR92A1	MIR92A2	EXOC5
MIR92A1	MIR92A2	ITPRID2
MIR92A1	MIR92A2	KLHDC10
MIR92A1	MIR92A2	KIF5B
MIR92A1	MIR92A2	EDEM1
MIR92A1	MIR92A2	CNEP1R1
MIR92A1	MIR92A2	RBM47
MIR92A1	MIR92A2	MYCBP2
MIR92A1	MIR92A2	ERGIC2
MIR92A1	MIR92A2	SNN
MIR92A1	MIR92A2	RPL15
MIR92A1	MIR92A2	ROBO2
MIR92A1	MIR92A2	SLC17A6
MIR92A1	MIR92A2	GPR137C
MIR92A1	MIR92A2	MTF1
MIR92A1	MIR92A2	NFIB
MIR92A1	MIR92A2	TENT4A
MIR92A1	MIR92A2	MORC3
MIR92A1	MIR92A2	ARRDC3
MIR92A1	MIR92A2	CHCHD10
MIR92A1	MIR92A2	KSR2
MIR92A1	MIR92A2	BCL2L11
MIR92A1	MIR92A2	ANP32E
MIR92A1	MIR92A2	PTEN
MIR92A1	MIR92A2	BSDC1
MIR92A1	MIR92A2	MMD
MIR92A1	MIR92A2	PCOLCE2
MIR92A1	MIR92A2	MTMR9
MIR92A1	MIR92A2	BCL11B
MIR92A1	MIR92A2	IGF2BP1
MIR92A1	MIR92A2	DUSP10
MIR92A1	MIR92A2	CIC
MIR92A1	MIR92A2	RIC1
MIR92A1	MIR92A2	EFR3A
MIR92A1	MIR92A2	RSBN1
MIR92A1	MIR92A2	RAD21
MIR92A1	MIR92A2	ITGA5
MIR92A1	MIR92A2	APPL1
MIR92A1	MIR92A2	FAM126B
MIR92A1	MIR92A2	FRY
MIR92A1	MIR92A2	SNAPC1
MIR92A1	MIR92A2	CD2AP
MIR92A1	MIR92A2	BAZ2B
MIR92A1	MIR92A2	PCDH11X
MIR92A1	MIR92A2	NECAP1
MIR92A1	MIR92A2	GOLGA4
MIR92A1	MIR92A2	MAP2K4
MIR92A1	MIR92A2	SPRYD4
MIR92A1	MIR92A2	DUSP5
MIR92A1	MIR92A2	TCF21
MIR92A1	MIR92A2	B3GALT2
MIR92A1	MIR92A2	ACTC1
MIR92A1	MIR92A2	LHFPL2
MIR92A1	MIR92A2	PIK3R3
MIR92A1	MIR92A2	RAP1B
MIR92A1	MIR92A2	CDC27
MIR92A1	MIR92A2	LATS2
MIR92A1	MIR92A2	PTAR1
MIR92A1	MIR92A2	SLC12A5
MIR92A1	MIR92A2	FAM20C
MIR92A1	MIR92A2	NKD1
MIR92A1	MIR92A2	SOX4
MIR92A1	MIR92A2	FHL2
MIR92A1	MIR92A2	JOSD1
MIR92A1	MIR92A2	RNF38
MIR92A1	MIR92A2	TRAF3
MIR92A1	MIR92A2	RNF4
MIR92A1	MIR92A2	NKX2-4
MIR92A1	MIR92A2	FNIP1
MIR92A1	MIR92A2	FMR1
MIR92A1	MIR92A2	SNX13
MIR92A1	MIR92A2	MYO1B
MIR92A1	MIR92A2	KIAA1109
MIR92A1	MIR92A2	USP28
MIR92A1	MIR92A2	MYO18A
MIR92A1	MIR92A2	ITPR1
MIR92A1	MIR92A2	MAVS
MIR92A1	MIR92A2	DNAJB9
MIR92A1	MIR92A2	DKK3
MIR92A1	MIR92A2	YIPF4
MIR92A1	MIR92A2	MCOLN2
MIR92A1	MIR92A2	ADAM10
MIR92A1	MIR92A2	PLEKHA1
MIR92A1	MIR92A2	PDZD2
MIR92A1	MIR92A2	CPEB4
MIR92A1	MIR92A2	NOVA1
MIR92A1	MIR92A2	UBXN4
MIR92A1	MIR92A2	TMF1
MIR92A1	MIR92A2	MIA3
MIR92A1	MIR92A2	G3BP2
MIR92A1	MIR92A2	FAM135A
MIR92A1	MIR92A2	MAN2A1
MIR92A1	MIR92A2	NR4A3
MIR92A1	MIR92A2	IDH1
MIR92A1	MIR92A2	ITGAV
MIR92A1	MIR92A2	CCDC186
MIR92A1	MIR92A2	RGS17
MIR92A1	MIR92A2	TEAD1
MIR92A1	MIR92A2	JMY
MIR92A1	MIR92A2	SLC25A32
MIR92A1	MIR92A2	KLHL14
MIR92A1	MIR92A2	KLHL15
MIR92A1	MIR92A2	GRAMD2B
MIR92A1	MIR92A2	RNF44
MIR92A1	MIR92A2	RHPN2
MIR92A1	MIR92A2	PHLPP2
MIR92A1	MIR92A2	SYNJ1
MIR92A1	MIR92A2	SGPP1
MIR92A1	MIR92A2	CPEB2
MIR92A1	MIR92A2	NSF
MIR92A1	MIR92A2	PLAGL2
MIR92A1	MIR92A2	MARK1
MIR92A1	MIR92A2	ARMC1
MIR92A1	MIR92A2	REV3L
MIR92A1	MIR92A2	BCAT2
MIR92A1	MIR92A2	TACC2
MIR92A1	MIR92A2	DNAJC30
MIR92A1	MIR92A2	NEFM
MIR92A1	MIR92A2	TFE3
MIR92A1	MIR92A2	ZFC3H1
MIR92A1	MIR92A2	TEF
MIR92A1	MIR92B	WASL
MIR92A1	MIR92B	RAB23
MIR92A1	MIR92B	CDKN1C
MIR92A1	MIR92B	GPR180
MIR92A1	MIR92B	TOB1
MIR92A1	MIR92B	TULP4
MIR92A1	MIR92B	ZFYVE21
MIR92A1	MIR92B	CPEB3
MIR92A1	MIR92B	UBE2W
MIR92A1	MIR92B	DCAF6
MIR92A1	MIR92B	NSMAF
MIR92A1	MIR92B	CBLN4
MIR92A1	MIR92B	PLEC
MIR92A1	MIR92B	PPCS
MIR92A1	MIR92B	KLF2
MIR92A1	MIR92B	HIPK3
MIR92A1	MIR92B	UGP2
MIR92A1	MIR92B	DUS2
MIR92A1	MIR92B	TP73
MIR92A1	MIR92B	TGIF1
MIR92A1	MIR92B	ZEB2
MIR92A1	MIR92B	CDCA7L
MIR92A1	MIR92B	TPP1
MIR92A1	MIR92B	RNF141
MIR92A1	MIR92B	CNIH1
MIR92A1	MIR92B	KLF4
MIR92A1	MIR92B	DOCK9
MIR92A1	MIR92B	FBXW7
MIR92A1	MIR92B	PCMTD1
MIR92A1	MIR92B	CLDN11
MIR92A1	MIR92B	KCNC4
MIR92A1	MIR92B	C21orf91
MIR92A1	MIR92B	ANKIB1
MIR92A1	MIR92B	FNDC3B
MIR92A1	MIR92B	PIKFYVE
MIR92A1	MIR92B	SESN3
MIR92A1	MIR92B	PCDH11Y
MIR92A1	MIR92B	CHST7
MIR92A1	MIR92B	BTG2
MIR92A1	MIR92B	PKDCC
MIR92A1	MIR92B	CD69
MIR92A1	MIR92B	ITPRID2
MIR92A1	MIR92B	RBM47
MIR92A1	MIR92B	EDEM1
MIR92A1	MIR92B	CNEP1R1
MIR92A1	MIR92B	MYCBP2
MIR92A1	MIR92B	ERGIC2
MIR92A1	MIR92B	SNN
MIR92A1	MIR92B	RPL15
MIR92A1	MIR92B	ROBO2
MIR92A1	MIR92B	SLC17A6
MIR92A1	MIR92B	MTF1
MIR92A1	MIR92B	NFIB
MIR92A1	MIR92B	TENT4A
MIR92A1	MIR92B	MORC3
MIR92A1	MIR92B	ARRDC3
MIR92A1	MIR92B	CHCHD10
MIR92A1	MIR92B	ANP32E
MIR92A1	MIR92B	BCL2L11
MIR92A1	MIR92B	PTEN
MIR92A1	MIR92B	BSDC1
MIR92A1	MIR92B	PCOLCE2
MIR92A1	MIR92B	MTMR9
MIR92A1	MIR92B	BCL11B
MIR92A1	MIR92B	DUSP10
MIR92A1	MIR92B	CIC
MIR92A1	MIR92B	RIC1
MIR92A1	MIR92B	EFR3A
MIR92A1	MIR92B	RSBN1
MIR92A1	MIR92B	RAD21
MIR92A1	MIR92B	ITGA5
MIR92A1	MIR92B	APPL1
MIR92A1	MIR92B	FAM126B
MIR92A1	MIR92B	SNAPC1
MIR92A1	MIR92B	CD2AP
MIR92A1	MIR92B	BAZ2B
MIR92A1	MIR92B	PCDH11X
MIR92A1	MIR92B	NECAP1
MIR92A1	MIR92B	GOLGA4
MIR92A1	MIR92B	MAP2K4
MIR92A1	MIR92B	SPRYD4
MIR92A1	MIR92B	PALLD
MIR92A1	MIR92B	TCF21
MIR92A1	MIR92B	B3GALT2
MIR92A1	MIR92B	ACTC1
MIR92A1	MIR92B	LHFPL2
MIR92A1	MIR92B	RAP1B
MIR92A1	MIR92B	LATS2
MIR92A1	MIR92B	PTAR1
MIR92A1	MIR92B	SLC12A5
MIR92A1	MIR92B	FAM20C
MIR92A1	MIR92B	SOX4
MIR92A1	MIR92B	FHL2
MIR92A1	MIR92B	JOSD1
MIR92A1	MIR92B	RNF38
MIR92A1	MIR92B	RNF4
MIR92A1	MIR92B	FNIP1
MIR92A1	MIR92B	FMR1
MIR92A1	MIR92B	SNX13
MIR92A1	MIR92B	MYO1B
MIR92A1	MIR92B	KIAA1109
MIR92A1	MIR92B	USP28
MIR92A1	MIR92B	ITPR1
MIR92A1	MIR92B	DNAJB9
MIR92A1	MIR92B	DKK3
MIR92A1	MIR92B	YIPF4
MIR92A1	MIR92B	MCOLN2
MIR92A1	MIR92B	ADAM10
MIR92A1	MIR92B	PLEKHA1
MIR92A1	MIR92B	PDZD2
MIR92A1	MIR92B	CPEB4
MIR92A1	MIR92B	MLLT6
MIR92A1	MIR92B	NOVA1
MIR92A1	MIR92B	UBXN4
MIR92A1	MIR92B	TMF1
MIR92A1	MIR92B	MIA3
MIR92A1	MIR92B	G3BP2
MIR92A1	MIR92B	FAM135A
MIR92A1	MIR92B	MAN2A1
MIR92A1	MIR92B	IDH1
MIR92A1	MIR92B	ITGAV
MIR92A1	MIR92B	RGS17
MIR92A1	MIR92B	TEAD1
MIR92A1	MIR92B	JMY
MIR92A1	MIR92B	SLC25A32
MIR92A1	MIR92B	KLHL14
MIR92A1	MIR92B	KLHL15
MIR92A1	MIR92B	GRAMD2B
MIR92A1	MIR92B	RHPN2
MIR92A1	MIR92B	PHLPP2
MIR92A1	MIR92B	SYNJ1
MIR92A1	MIR92B	SGPP1
MIR92A1	MIR92B	CPEB2
MIR92A1	MIR92B	NSF
MIR92A1	MIR92B	MARK1
MIR92A1	MIR92B	ARMC1
MIR92A1	MIR92B	REV3L
MIR92A1	MIR92B	BCAT2
MIR92A1	MIR92B	TACC2
MIR92A1	MIR92B	DNAJC30
MIR92A1	MIR92B	NEFM
MIR92A1	MIR92B	FOXJ2
MIR92A1	MIR92B	ZFC3H1
MIR92A1	MIR92B	TEF
MIR92A2	MIR92B	WASL
MIR92A2	MIR92B	RAB23
MIR92A2	MIR92B	CDKN1C
MIR92A2	MIR92B	GPR180
MIR92A2	MIR92B	TOB1
MIR92A2	MIR92B	TULP4
MIR92A2	MIR92B	ZFYVE21
MIR92A2	MIR92B	ADGRL1
MIR92A2	MIR92B	CPEB3
MIR92A2	MIR92B	UBE2W
MIR92A2	MIR92B	DCAF6
MIR92A2	MIR92B	NSMAF
MIR92A2	MIR92B	CBLN4
MIR92A2	MIR92B	PPCS
MIR92A2	MIR92B	KLF2
MIR92A2	MIR92B	HIPK3
MIR92A2	MIR92B	UGP2
MIR92A2	MIR92B	DUS2
MIR92A2	MIR92B	PITPNM2
MIR92A2	MIR92B	TGIF1
MIR92A2	MIR92B	ZEB2
MIR92A2	MIR92B	CDCA7L
MIR92A2	MIR92B	CNIH1
MIR92A2	MIR92B	RNF141
MIR92A2	MIR92B	KLF4
MIR92A2	MIR92B	DOCK9
MIR92A2	MIR92B	FBXW7
MIR92A2	MIR92B	PCMTD1
MIR92A2	MIR92B	CLDN11
MIR92A2	MIR92B	KCNC4
MIR92A2	MIR92B	C21orf91
MIR92A2	MIR92B	IFFO2
MIR92A2	MIR92B	ANKIB1
MIR92A2	MIR92B	FNDC3B
MIR92A2	MIR92B	PIKFYVE
MIR92A2	MIR92B	SESN3
MIR92A2	MIR92B	PCDH11Y
MIR92A2	MIR92B	TMEM201
MIR92A2	MIR92B	CHST7
MIR92A2	MIR92B	BTG2
MIR92A2	MIR92B	PKDCC
MIR92A2	MIR92B	CD69
MIR92A2	MIR92B	ITPRID2
MIR92A2	MIR92B	RBM47
MIR92A2	MIR92B	EDEM1
MIR92A2	MIR92B	CNEP1R1
MIR92A2	MIR92B	MYCBP2
MIR92A2	MIR92B	ERGIC2
MIR92A2	MIR92B	MTSS2
MIR92A2	MIR92B	SNN
MIR92A2	MIR92B	RPL15
MIR92A2	MIR92B	ROBO2
MIR92A2	MIR92B	SLC17A6
MIR92A2	MIR92B	MTF1
MIR92A2	MIR92B	NFIB
MIR92A2	MIR92B	TENT4A
MIR92A2	MIR92B	MORC3
MIR92A2	MIR92B	ARRDC3
MIR92A2	MIR92B	CHCHD10
MIR92A2	MIR92B	ANP32E
MIR92A2	MIR92B	BCL2L11
MIR92A2	MIR92B	PTEN
MIR92A2	MIR92B	BSDC1
MIR92A2	MIR92B	PCOLCE2
MIR92A2	MIR92B	MTMR9
MIR92A2	MIR92B	BCL11B
MIR92A2	MIR92B	DUSP10
MIR92A2	MIR92B	CIC
MIR92A2	MIR92B	RIC1
MIR92A2	MIR92B	EFR3A
MIR92A2	MIR92B	RSBN1
MIR92A2	MIR92B	RAD21
MIR92A2	MIR92B	ITGA5
MIR92A2	MIR92B	APPL1
MIR92A2	MIR92B	FAM126B
MIR92A2	MIR92B	SNAPC1
MIR92A2	MIR92B	CD2AP
MIR92A2	MIR92B	BAZ2B
MIR92A2	MIR92B	PCDH11X
MIR92A2	MIR92B	CARM1
MIR92A2	MIR92B	NECAP1
MIR92A2	MIR92B	GOLGA4
MIR92A2	MIR92B	CMIP
MIR92A2	MIR92B	MAP2K4
MIR92A2	MIR92B	SPRYD4
MIR92A2	MIR92B	TCF21
MIR92A2	MIR92B	B3GALT2
MIR92A2	MIR92B	ACTC1
MIR92A2	MIR92B	LHFPL2
MIR92A2	MIR92B	RAP1B
MIR92A2	MIR92B	LATS2
MIR92A2	MIR92B	PTAR1
MIR92A2	MIR92B	SLC12A5
MIR92A2	MIR92B	FAM20C
MIR92A2	MIR92B	SOX4
MIR92A2	MIR92B	FHL2
MIR92A2	MIR92B	JOSD1
MIR92A2	MIR92B	RNF38
MIR92A2	MIR92B	RNF4
MIR92A2	MIR92B	ZDHHC3
MIR92A2	MIR92B	FNIP1
MIR92A2	MIR92B	FMR1
MIR92A2	MIR92B	SNX13
MIR92A2	MIR92B	MYO1B
MIR92A2	MIR92B	KIAA1109
MIR92A2	MIR92B	USP28
MIR92A2	MIR92B	ITPR1
MIR92A2	MIR92B	DNAJB9
MIR92A2	MIR92B	SRF
MIR92A2	MIR92B	DKK3
MIR92A2	MIR92B	YIPF4
MIR92A2	MIR92B	MCOLN2
MIR92A2	MIR92B	ADAM10
MIR92A2	MIR92B	PLEKHA1
MIR92A2	MIR92B	PDZD2
MIR92A2	MIR92B	CPEB4
MIR92A2	MIR92B	NOVA1
MIR92A2	MIR92B	UBXN4
MIR92A2	MIR92B	TMF1
MIR92A2	MIR92B	MIA3
MIR92A2	MIR92B	G3BP2
MIR92A2	MIR92B	FAM135A
MIR92A2	MIR92B	MAN2A1
MIR92A2	MIR92B	IDH1
MIR92A2	MIR92B	ITGAV
MIR92A2	MIR92B	RGS17
MIR92A2	MIR92B	FOXP4
MIR92A2	MIR92B	TEAD1
MIR92A2	MIR92B	JMY
MIR92A2	MIR92B	NFIX
MIR92A2	MIR92B	SLC25A32
MIR92A2	MIR92B	KLHL14
MIR92A2	MIR92B	KLHL15
MIR92A2	MIR92B	GRAMD2B
MIR92A2	MIR92B	RHPN2
MIR92A2	MIR92B	PHLPP2
MIR92A2	MIR92B	SYNJ1
MIR92A2	MIR92B	SGPP1
MIR92A2	MIR92B	CPEB2
MIR92A2	MIR92B	NSF
MIR92A2	MIR92B	MARK1
MIR92A2	MIR92B	ARMC1
MIR92A2	MIR92B	VANGL2
MIR92A2	MIR92B	REV3L
MIR92A2	MIR92B	BCAT2
MIR92A2	MIR92B	TACC2
MIR92A2	MIR92B	DNAJC30
MIR92A2	MIR92B	NEFM
MIR92A2	MIR92B	ZFC3H1
MIR92A2	MIR92B	TEF
MIR92A2	MIR92B	PLXNA3
MIR9-1	MIR9-2	CDKN1C
MIR9-1	MIR9-2	MZT1
MIR9-1	MIR9-2	GNPDA2
MIR9-1	MIR9-2	PFKM
MIR9-1	MIR9-2	WDR1
MIR9-1	MIR9-2	PDGFC
MIR9-1	MIR9-2	STAG2
MIR9-1	MIR9-2	TENT5D
MIR9-1	MIR9-2	DYRK1B
MIR9-1	MIR9-2	DLG1
MIR9-1	MIR9-2	GMFB
MIR9-1	MIR9-2	PCDH19
MIR9-1	MIR9-2	KLF5
MIR9-1	MIR9-2	CCSER2
MIR9-1	MIR9-2	SGMS2
MIR9-1	MIR9-2	MDGA2
MIR9-1	MIR9-2	UBASH3B
MIR9-1	MIR9-2	TMEM64
MIR9-1	MIR9-2	POU2F3
MIR9-1	MIR9-2	ULK2
MIR9-1	MIR9-2	TFAP2B
MIR9-1	MIR9-2	MYOCD
MIR9-1	MIR9-2	PRDM1
MIR9-1	MIR9-2	MTHFD2
MIR9-1	MIR9-2	SCRIB
MIR9-1	MIR9-2	CERT1
MIR9-1	MIR9-2	TNPO1
MIR9-1	MIR9-2	PBRM1
MIR9-1	MIR9-2	DYRK1A
MIR9-1	MIR9-2	SNX25
MIR9-1	MIR9-2	IGF2BP3
MIR9-1	MIR9-2	ZC3H11A
MIR9-1	MIR9-2	KCNMB3
MIR9-1	MIR9-2	AP3B1
MIR9-1	MIR9-2	TBPL1
MIR9-1	MIR9-2	E2F7
MIR9-1	MIR9-2	PIK3CA
MIR9-1	MIR9-2	CSNK1A1
MIR9-1	MIR9-2	PELI2
MIR9-1	MIR9-2	UBE2D3
MIR9-1	MIR9-2	HIPK1
MIR9-1	MIR9-2	ATP11A
MIR9-1	MIR9-2	AP1S2
MIR9-1	MIR9-2	CCNG1
MIR9-1	MIR9-2	MYH10
MIR9-1	MIR9-2	SLC8A1
MIR9-1	MIR9-2	STC1
MIR9-1	MIR9-2	CPD
MIR9-1	MIR9-2	OSBPL3
MIR9-1	MIR9-2	AEBP2
MIR9-1	MIR9-2	ARHGAP5
MIR9-1	MIR9-2	EHD4
MIR9-1	MIR9-2	TNC
MIR9-1	MIR9-2	PARG
MIR9-1	MIR9-2	MSANTD4
MIR9-1	MIR9-2	ATL2
MIR9-1	MIR9-2	EIF4E3
MIR9-1	MIR9-2	IPO4
MIR9-1	MIR9-2	NID2
MIR9-1	MIR9-2	ACBD3
MIR9-1	MIR9-2	GPBP1
MIR9-1	MIR9-2	ID4
MIR9-1	MIR9-2	TRIM2
MIR9-1	MIR9-2	PDGFRB
MIR9-1	MIR9-2	BHLHE22
MIR9-1	MIR9-2	MMP16
MIR9-1	MIR9-2	BNIP3L
MIR9-1	MIR9-2	GNPNAT1
MIR9-1	MIR9-2	CLOCK
MIR9-1	MIR9-2	ANKH
MIR9-1	MIR9-2	BICRAL
MIR9-1	MIR9-2	FOXP4
MIR9-1	MIR9-2	NUS1
MIR9-1	MIR9-2	ZCCHC2
MIR9-1	MIR9-2	PDCD4
MIR9-1	MIR9-2	ESRRG
MIR9-1	MIR9-2	ALCAM
MIR9-1	MIR9-2	ANK2
MIR9-1	MIR9-2	KHDRBS2
MIR9-1	MIR9-2	FRMD6
MIR9-1	MIR9-2	TRERF1
MIR9-1	MIR9-2	SLC35B3
MIR9-1	MIR9-2	CPEB3
MIR9-1	MIR9-2	DCBLD2
MIR9-1	MIR9-2	EMB
MIR9-1	MIR9-2	CAPZA1
MIR9-1	MIR9-2	RNF111
MIR9-1	MIR9-2	SHC1
MIR9-1	MIR9-2	FBN1
MIR9-1	MIR9-2	PPM1A
MIR9-1	MIR9-2	SUDS3
MIR9-1	MIR9-2	DAZAP1
MIR9-1	MIR9-2	ANO1
MIR9-1	MIR9-2	ELOVL6
MIR9-1	MIR9-2	PBX3
MIR9-1	MIR9-2	TIAM1
MIR9-1	MIR9-2	LYVE1
MIR9-1	MIR9-2	PCDHA4
MIR9-1	MIR9-2	SH3KBP1
MIR9-1	MIR9-2	PCMTD1
MIR9-1	MIR9-2	ARFGEF2
MIR9-1	MIR9-2	DDHD2
MIR9-1	MIR9-2	AP3M1
MIR9-1	MIR9-2	PTBP3
MIR9-1	MIR9-2	HERPUD1
MIR9-1	MIR9-2	PRDM6
MIR9-1	MIR9-2	CALB2
MIR9-1	MIR9-2	GPR137C
MIR9-1	MIR9-2	RBBP6
MIR9-1	MIR9-2	POU2F1
MIR9-1	MIR9-2	LDLRAP1
MIR9-1	MIR9-2	DIPK2A
MIR9-1	MIR9-2	HUNK
MIR9-1	MIR9-2	NR5A2
MIR9-1	MIR9-2	CNOT6L
MIR9-1	MIR9-2	PYGO2
MIR9-1	MIR9-2	PAN3
MIR9-1	MIR9-2	FAM91A1
MIR9-1	MIR9-2	BLCAP
MIR9-1	MIR9-2	CTNNA1
MIR9-1	MIR9-2	ACOT7
MIR9-1	MIR9-2	YAF2
MIR9-1	MIR9-2	PDE4D
MIR9-1	MIR9-2	SUCLA2
MIR9-1	MIR9-2	RBPJ
MIR9-1	MIR9-2	GNAI1
MIR9-1	MIR9-2	ZHX1
MIR9-1	MIR9-2	STARD13
MIR9-1	MIR9-2	TNKS
MIR9-1	MIR9-2	RAB34
MIR9-1	MIR9-2	PDLIM5
MIR9-1	MIR9-2	PCGF5
MIR9-1	MIR9-2	SLC10A3
MIR9-1	MIR9-2	CPEB4
MIR9-1	MIR9-2	CYLD
MIR9-1	MIR9-2	DHX40
MIR9-1	MIR9-2	ADIPOR1
MIR9-1	MIR9-2	PANK3
MIR9-1	MIR9-2	YPEL2
MIR9-1	MIR9-2	CCDC43
MIR9-1	MIR9-2	RREB1
MIR9-1	MIR9-2	ABCC5
MIR9-1	MIR9-2	ZFHX4
MIR9-1	MIR9-2	YIPF5
MIR9-1	MIR9-2	CNOT6
MIR9-1	MIR9-2	FBXO28
MIR9-1	MIR9-2	MIER3
MIR9-1	MIR9-2	ATF1
MIR9-1	MIR9-2	VAV3
MIR9-1	MIR9-2	ITPRIPL2
MIR9-1	MIR9-2	TESK2
MIR9-1	MIR9-2	TLE4
MIR9-1	MIR9-2	STK3
MIR9-1	MIR9-2	MAP3K3
MIR9-1	MIR9-2	ZIC5
MIR9-1	MIR9-2	POU3F2
MIR9-1	MIR9-2	ZNF292
MIR9-1	MIR9-2	FAM13C
MIR9-1	MIR9-2	TMEM167B
MIR9-1	MIR9-2	NAP1L1
MIR9-1	MIR9-2	UHMK1
MIR9-1	MIR9-2	IKZF2
MIR9-1	MIR9-2	SPTLC2
MIR9-1	MIR9-2	MBLAC2
MIR9-1	MIR9-2	MXI1
MIR9-1	MIR9-2	FBN2
MIR9-1	MIR9-2	IGF1
MIR9-1	MIR9-2	NEDD4
MIR9-1	MIR9-2	SMARCD2
MIR9-1	MIR9-2	EIF4E
MIR9-1	MIR9-2	DMD
MIR9-1	MIR9-2	HSPA4
MIR9-1	MIR9-2	RAB14
MIR9-1	MIR9-2	DOK6
MIR9-1	MIR9-2	HIVEP2
MIR9-1	MIR9-2	HMGA2
MIR9-1	MIR9-2	GALNT3
MIR9-1	MIR9-2	YOD1
MIR9-1	MIR9-2	NEXMIF
MIR9-1	MIR9-2	SACS
MIR9-1	MIR9-2	MFSD14A
MIR9-1	MIR9-2	PCDHAC1
MIR9-1	MIR9-2	ENPEP
MIR9-1	MIR9-2	KLLN
MIR9-1	MIR9-2	NUFIP2
MIR9-1	MIR9-2	TPD52L2
MIR9-1	MIR9-2	ZNF395
MIR9-1	MIR9-2	FAF2
MIR9-1	MIR9-2	TBC1D15
MIR9-1	MIR9-2	CFL2
MIR9-1	MIR9-2	PWWP3B
MIR9-1	MIR9-2	SFXN2
MIR9-1	MIR9-2	TNKS2
MIR9-1	MIR9-2	RIT1
MIR9-1	MIR9-2	KIAA1217
MIR9-1	MIR9-2	PXDN
MIR9-1	MIR9-2	CNKSR3
MIR9-1	MIR9-2	RANBP2
MIR9-1	MIR9-2	SOS2
MIR9-1	MIR9-2	SHROOM4
MIR9-1	MIR9-2	COL15A1
MIR9-1	MIR9-2	PCDH9
MIR9-1	MIR9-2	PRKAA2
MIR9-1	MIR9-2	ZKSCAN1
MIR9-1	MIR9-2	STK4
MIR9-1	MIR9-2	UBE2Z
MIR9-1	MIR9-2	ELAVL1
MIR9-1	MIR9-2	LRP6
MIR9-1	MIR9-2	TOMM20
MIR9-1	MIR9-2	LIN28B
MIR9-1	MIR9-2	PRRX1
MIR9-1	MIR9-2	SNTB2
MIR9-1	MIR9-2	STK24
MIR9-1	MIR9-2	LIN28A
MIR9-1	MIR9-2	ECPAS
MIR9-1	MIR9-2	AP4E1
MIR9-1	MIR9-2	FSTL1
MIR9-1	MIR9-2	SLC25A24
MIR9-1	MIR9-2	FYTTD1
MIR9-1	MIR9-2	FBXO33
MIR9-1	MIR9-2	GABRB2
MIR9-1	MIR9-2	PLPPR1
MIR9-1	MIR9-2	CSNK1G3
MIR9-1	MIR9-2	BOD1L1
MIR9-1	MIR9-2	MAGT1
MIR9-1	MIR9-2	PALMD
MIR9-1	MIR9-2	TPD52
MIR9-1	MIR9-2	KLHL15
MIR9-1	MIR9-2	RHOQ
MIR9-1	MIR9-2	ZBTB33
MIR9-1	MIR9-2	C5orf24
MIR9-1	MIR9-2	AGFG1
MIR9-1	MIR9-2	SIX4
MIR9-1	MIR9-2	MTMR2
MIR9-1	MIR9-2	TSC22D2
MIR9-1	MIR9-2	PHLDB2
MIR9-1	MIR9-2	PHF20L1
MIR9-1	MIR9-2	SLC50A1
MIR9-1	MIR9-2	GABRA1
MIR9-1	MIR9-2	WASF2
MIR9-1	MIR9-2	PHF3
MIR9-1	MIR9-2	NAA20
MIR9-1	MIR9-2	UBR3
MIR9-1	MIR9-2	PSD3
MIR9-1	MIR9-2	SLC6A6
MIR9-1	MIR9-2	KCTD9
MIR9-1	MIR9-2	TENT5C
MIR9-1	MIR9-2	NXPE3
MIR9-1	MIR9-2	KCNJ2
MIR9-1	MIR9-2	FOXN2
MIR9-1	MIR9-2	KCTD12
MIR9-1	MIR9-2	CAST
MIR9-1	MIR9-2	HLTF
MIR9-1	MIR9-2	LAMP1
MIR9-1	MIR9-2	HK2
MIR9-1	MIR9-2	DIXDC1
