miRNA_1	miRNA_2	target
MIR15A	MIR195	POLR2D
MIR15A	MIR195	RAB14
MIR15A	MIR195	SEC23A
MIR15A	MIR195	PAM
MIR15A	MIR195	EIF2S3
MIR15A	MIR195	RC3H2
MIR15A	MIR195	KLF5
MIR15A	MIR195	PTPN3
MIR15A	MIR195	BTG2
MIR15A	MIR195	MCL1
MIR15A	MIR195	RHBDD1
MIR15A	MIR195	TMEM43
MIR15A	MIR195	PLEKHA1
MIR15A	MIR195	EIF5A
MIR15A	MIR195	N4BP1
MIR15A	MIR195	CACNA2D1
MIR15A	MIR195	PPT1
MIR15A	MIR195	FAM98A
MIR15A	MIR195	CIRBP
MIR15A	MIR195	MYO1G
MIR15A	MIR195	MIDN
MIR15A	MIR195	ACP2
MIR15A	MIR195	JMJD1C
MIR15A	MIR195	ATXN7L3
MIR15A	MIR195	MIB1
MIR15A	MIR195	NET1
MIR15A	MIR195	PAFAH1B1
MIR15A	MIR195	SLC39A14
MIR15A	MIR195	IKBKB
MIR15A	MIR195	ORMDL3
MIR15A	MIR195	C16orf72
MIR15A	MIR195	QKI
MIR15A	MIR195	PTPRF
MIR15A	MIR195	SHISA5
MIR15A	MIR195	SLC15A4
MIR15A	MIR195	METTL4
MIR15A	MIR195	ABCF2
MIR15A	MIR195	KMT2D
MIR15A	MIR195	BCL2L12
MIR15A	MIR195	KCTD10
MIR15A	MIR195	TSPAN3
MIR15A	MIR195	SPPL2B
MIR15A	MIR195	SOX5
MIR15A	MIR195	AKAP11
MIR15A	MIR195	CACUL1
MIR15A	MIR195	CDK6
MIR15A	MIR195	MAN1A1
MIR15A	MIR195	MOSPD2
MIR15A	MIR195	EIF4A2
MIR15A	MIR195	RRAS2
MIR15A	MIR195	SMC3
MIR15A	MIR195	CCND1
MIR15A	MIR195	HSPA9
MIR15A	MIR195	VPS13A
MIR15A	MIR195	RTCB
MIR15A	MIR195	SLC30A8
MIR15A	MIR195	KIFAP3
MIR15A	MIR195	KATNAL1
MIR15A	MIR195	WNT9A
MIR15A	MIR195	NAV1
MIR15A	MIR195	RACGAP1
MIR15A	MIR195	PAFAH1B2
MIR15A	MIR195	UNC13A
MIR15A	MIR195	CDC42
MIR15A	MIR195	ANKRD12
MIR15A	MIR195	DCBLD2
MIR15A	MIR195	EMC4
MIR15A	MIR195	ZMAT3
MIR15A	MIR195	GYLTL1B
MIR15A	MIR195	UVSSA
MIR15A	MIR195	NHLRC2
MIR15A	MIR195	RNF213
MIR15A	MIR195	KIF5B
MIR15A	MIR195	PRRC2C
MIR15A	MIR195	UBE4B
MIR15A	MIR195	ABL2
MIR15A	MIR195	NLRP1
MIR15A	MIR195	SACM1L
MIR15A	MIR195	WSB1
MIR15A	MIR195	CCNA2
MIR15A	MIR195	TLE4
MIR15A	MIR195	SMARCA4
MIR15A	MIR195	KIAA0100
MIR15A	MIR195	DNM1
MIR15A	MIR195	CCNC
MIR15A	MIR195	PABPC4
MIR15A	MIR195	PNPLA6
MIR15A	MIR195	ZFHX3
MIR15A	MIR195	PINK1
MIR15A	MIR195	ARL8B
MIR15A	MIR195	GBF1
MIR15A	MIR195	NUP210
MIR15A	MIR195	HEATR1
MIR15A	MIR195	DST
MIR15A	MIR195	PRRC1
MIR15A	MIR195	TFG
MIR15A	MIR195	SP1
MIR15A	MIR195	MNT
MIR15A	MIR195	IPO7
MIR15A	MIR195	PPP2R1B
MIR15A	MIR195	NBPF1
MIR15A	MIR195	RBL1
MIR15A	MIR195	BCAP29
MIR15A	MIR195	BECN1
MIR15A	MIR195	PLEKHM2
MIR15A	MIR195	MBNL2
MIR15A	MIR195	LARP4
MIR15A	MIR195	CELF1
MIR15A	MIR195	BLVRB
MIR15A	MIR195	TRIM35
MIR15A	MIR195	FRS2
MIR15A	MIR195	RRAGA
MIR15A	MIR195	ARHGEF18
MIR15A	MIR195	ITPR2
MIR15A	MIR195	HIST1H2AH
MIR15A	MIR195	VPS13B
MIR15A	MIR195	CAPRIN1
MIR15A	MIR195	CXCL5
MIR15A	MIR195	KPNB1
MIR15A	MIR195	REV3L
MIR15A	MIR195	PRKAR1A
MIR15A	MIR195	CNBP
MIR15A	MIR195	RRM2B
MIR15A	MIR195	XPO1
MIR15A	MIR195	GPBP1L1
MIR15A	MIR195	MFSD5
MIR15A	MIR195	UBR4
MIR15A	MIR195	CREBBP
MIR15A	MIR195	TEX261
MIR15A	MIR195	FGD4
MIR15A	MIR195	CCNE1
MIR15A	MIR195	RBM26
MIR15A	MIR195	TMEM159
MIR15A	MIR195	LTBP1
MIR15A	MIR195	ATP2A2
MIR15A	MIR195	HIVEP2
MIR15A	MIR195	KARS
MIR15A	MIR195	CCND2
MIR15A	MIR195	MME
MIR15A	MIR195	UBA6
MIR15A	MIR195	FNDC3A
MIR15A	MIR195	BCL2
MIR15A	MIR195	SGPP2
MIR15A	MIR195	PKM
MIR15A	MIR195	PDIA6
MIR15A	MIR195	SLC18A2
MIR15A	MIR195	REEP5
MIR15A	MIR195	YAP1
MIR15A	MIR195	OTUD4
MIR15A	MIR195	SVIP
MIR15A	MIR195	SNRK
MIR15A	MIR195	NSRP1
MIR15A	MIR195	PRKAR2A
MIR15A	MIR195	PLAA
MIR15A	MIR195	SECISBP2L
MIR15A	MIR195	NAPG
MIR15A	MIR195	IFT74
MIR15A	MIR195	PAG1
MIR15A	MIR195	CDV3
MIR15A	MIR195	PSD
MIR15A	MIR195	SEMA4C
MIR15A	MIR195	ACSL4
MIR15A	MIR195	PVRL1
MIR15A	MIR195	ABI2
MIR15A	MIR195	HINT1
MIR15A	MIR195	ARL2
MIR15A	MIR195	NF1
MIR15A	MIR195	TCP1
MIR15A	MIR195	GLCE
MIR15A	MIR195	AGO4
MIR15A	MIR195	HTT
MIR15A	MIR195	IGF1R
MIR15A	MIR195	STK38
MIR15A	MIR195	SGK1
MIR15A	MIR195	ZC3H11A
MIR15A	MIR195	DDB1
MIR15A	MIR195	RDH11
MIR15A	MIR195	LAMC2
MIR15A	MIR195	PURA
MIR15A	MIR195	ELMO2
MIR15A	MIR195	ZCCHC2
MIR15A	MIR195	ST8SIA3
MIR15A	MIR195	METTL9
MIR15A	MIR195	DNAJB4
MIR15A	MIR195	ODC1
MIR15A	MIR195	CD300A
MIR15A	MIR195	IRF2
MIR15A	MIR195	ZCCHC3
MIR15A	MIR195	SLC1A5
MIR15A	MIR195	RPS25
MIR15A	MIR195	BAZ2A
MIR15A	MIR195	USP42
MIR15A	MIR195	PGRMC1
MIR15A	MIR195	PPIG
MIR15A	MIR195	SMTN
MIR15A	MIR195	CAB39
MIR15A	MIR195	SRPR
MIR15A	MIR195	TAPT1
MIR15A	MIR195	VAMP7
MIR15A	MIR195	PSAT1
MIR15A	MIR195	TBL1XR1
MIR15A	MIR195	HIPK2
MIR15A	MIR195	DMXL2
MIR15A	MIR195	FLVCR2
MIR15A	MIR195	MACF1
MIR15A	MIR195	RASA1
MIR15A	MIR195	FOSL2
MIR15A	MIR195	ABHD17B
MIR15A	MIR195	SKI
MIR15A	MIR195	VEGFA
MIR15A	MIR195	MAFK
MIR15A	MIR195	ELL2
MIR15A	MIR195	LRRC47
MIR15A	MIR195	FOXK1
MIR15A	MIR195	DDX46
MIR15A	MIR195	ATP5G3
MIR15A	MIR195	CLCN3
MIR15A	MIR195	PPP2R5C
MIR15A	MIR195	TRIM44
MIR15A	MIR195	KIAA1468
MIR15A	MIR195	NARF
MIR15A	MIR195	ANXA4
MIR15A	MIR195	CNOT1
MIR15A	MIR195	PSKH1
MIR15A	MIR195	RNF138
MIR15A	MIR195	ANKRD36
MIR15A	MIR195	PDE4DIP
MIR15A	MIR195	CDCA4
MIR15A	MIR195	CREBRF
MIR15A	MIR195	DNM1L
MIR15A	MIR195	ADORA2B
MIR15A	MIR195	TFCP2
MIR15A	MIR195	FAM126B
MIR15A	MIR195	SMEK2
MIR15A	MIR195	UBLCP1
MIR15A	MIR195	KIF21A
MIR15A	MIR195	WIPI2
MIR15A	MIR195	PARP16
MIR15A	MIR195	VDAC3
MIR15A	MIR195	CRKL
MIR15A	MIR195	TUBA1A
MIR15A	MIR195	SMURF2
MIR15A	MIR195	CLPX
MIR15A	MIR195	SOBP
MIR15A	MIR195	NUFIP2
MIR15A	MIR195	AKT3
MIR15A	MIR195	DYRK1B
MIR15A	MIR195	AIM1
MIR15A	MIR195	XPO7
MIR15A	MIR195	SMAD7
MIR15A	MIR195	HSD17B4
MIR15A	MIR195	TMEM2
MIR15A	MIR195	FAM179A
MIR15A	MIR195	TNRC6A
MIR15A	MIR195	UBR3
MIR15A	MIR195	RECK
MIR15A	MIR195	WTAP
MIR15A	MIR195	TBP
MIR15A	MIR195	PHLDA3
MIR15A	MIR195	ELMSAN1
MIR15A	MIR195	MAT2A
MIR15A	MIR195	DNAJA1
MIR15A	MIR195	HLA-DQA1
MIR15A	MIR195	CPEB2
MIR15A	MIR195	PALM2-AKAP2
MIR15A	MIR195	ANKRD17
MIR15A	MIR195	HIAT1
MIR15A	MIR195	TRIM33
MIR15A	MIR195	LMAN1
MIR15A	MIR195	ISYNA1
MIR15A	MIR195	CALR
MIR15A	MIR195	SLIT2
MIR15A	MIR195	LRRC41
MIR15A	MIR195	FBN2
MIR15A	MIR195	PUM2
MIR15A	MIR195	SMEK1
MIR15A	MIR195	TSC22D2
MIR15A	MIR195	KIAA1549L
MIR15A	MIR195	SLC25A3
MIR15A	MIR195	RARS
MIR15A	MIR195	ANAPC13
MIR15A	MIR195	ECHDC1
MIR15A	MIR195	DHX15
MIR15A	MIR195	ABCB1
MIR15A	MIR195	IPO9
MIR15A	MIR195	ARMCX2
MIR15A	MIR195	FNBP4
MIR15A	MIR195	NUDCD1
MIR15A	MIR195	PDGFC
MIR15A	MIR195	ATP2B1
MIR15A	MIR195	NIN
MIR15A	MIR195	HMGA1
MIR15A	MIR195	CD2AP
MIR15A	MIR195	UBE2T
MIR15A	MIR195	CCT4
MIR15A	MIR195	VTCN1
MIR15A	MIR195	HNRNPDL
MIR15A	MIR195	ZW10
MIR15A	MIR195	ARPP19
MIR15A	MIR195	FRK
MIR15A	MIR195	ABCC10
MIR15A	MIR195	CDC42SE2
MIR15A	MIR195	NFE2L1
MIR15A	MIR195	STARD13
MIR15A	MIR195	ZFYVE1
MIR15A	MIR195	FBXW7
MIR15A	MIR195	WEE1
MIR15A	MIR195	TBL3
MIR15A	MIR195	TRAM1
MIR15A	MIR195	ATP13A3
MIR15A	MIR195	PIK3CA
MIR15A	MIR195	ZNF281
MIR15A	MIR195	ARMC1
MIR15A	MIR195	ARMCX1
MIR15A	MIR195	ADIPOR1
MIR15A	MIR195	TLK1
MIR15A	MIR195	BDKRB2
MIR15A	MIR195	SH3D19
MIR15A	MIR195	GNA13
MIR15A	MIR195	RPS6KA3
MIR15A	MIR195	TRRAP
MIR15A	MIR195	TMTC3
MIR15A	MIR195	NOL4L
MIR15A	MIR195	LRRK1
MIR15A	MIR195	MAP4
MIR15A	MIR195	NUCKS1
MIR15A	MIR195	CNKSR3
MIR15A	MIR195	NR3C1
MIR15A	MIR195	UBE3A
MIR15A	MIR503	FGF2
MIR15A	MIR503	RTN4
MIR15A	MIR503	PRKAR1A
MIR15A	MIR503	TRIM44
MIR15A	MIR503	TTK
MIR15A	MIR503	RRM2B
MIR15A	MIR503	CLASP1
MIR15A	MIR503	GPBP1L1
MIR15A	MIR503	NARF
MIR15A	MIR503	SOX5
MIR15A	MIR503	ZBED5
MIR15A	MIR503	HPS3
MIR15A	MIR503	CACUL1
MIR15A	MIR503	ANXA4
MIR15A	MIR503	RNF138
MIR15A	MIR503	MAN1A1
MIR15A	MIR503	MOSPD2
MIR15A	MIR503	RBM26
MIR15A	MIR503	CDCA4
MIR15A	MIR503	TMEM159
MIR15A	MIR503	LTBP1
MIR15A	MIR503	CREBRF
MIR15A	MIR503	PRR3
MIR15A	MIR503	HIVEP2
MIR15A	MIR503	RRAS2
MIR15A	MIR503	KRT18
MIR15A	MIR503	ADORA2B
MIR15A	MIR503	FAM126B
MIR15A	MIR503	CCND2
MIR15A	MIR503	CCND1
MIR15A	MIR503	UBA6
MIR15A	MIR503	FNDC3A
MIR15A	MIR503	KIF21A
MIR15A	MIR503	BCL2
MIR15A	MIR503	SGPP2
MIR15A	MIR503	VPS13A
MIR15A	MIR503	CRKL
MIR15A	MIR503	VCP
MIR15A	MIR503	DUSP2
MIR15A	MIR503	SMURF2
MIR15A	MIR503	ZSWIM6
MIR15A	MIR503	AKT3
MIR15A	MIR503	DYRK1B
MIR15A	MIR503	TXLNA
MIR15A	MIR503	PIGB
MIR15A	MIR503	TTC30B
MIR15A	MIR503	AIM1
MIR15A	MIR503	KIFAP3
MIR15A	MIR503	SMAD7
MIR15A	MIR503	SEPT2
MIR15A	MIR503	OTUD4
MIR15A	MIR503	KATNAL1
MIR15A	MIR503	PDCD4
MIR15A	MIR503	SVIP
MIR15A	MIR503	TNRC6A
MIR15A	MIR503	NSRP1
MIR15A	MIR503	RECK
MIR15A	MIR503	ASH1L
MIR15A	MIR503	MAT2A
MIR15A	MIR503	SECISBP2L
MIR15A	MIR503	DSE
MIR15A	MIR503	HLA-DQA1
MIR15A	MIR503	ARID5B
MIR15A	MIR503	CPEB2
MIR15A	MIR503	KCTD10
MIR15A	MIR503	ACSL4
MIR15A	MIR503	SCAMP2
MIR15A	MIR503	ZMAT3
MIR15A	MIR503	LMAN1
MIR15A	MIR503	ISYNA1
MIR15A	MIR503	KIF5B
MIR15A	MIR503	PRRC2C
MIR15A	MIR503	MAGED1
MIR15A	MIR503	RAB14
MIR15A	MIR503	HTT
MIR15A	MIR503	TSC22D2
MIR15A	MIR503	UBE4B
MIR15A	MIR503	IGF1R
MIR15A	MIR503	SLC25A3
MIR15A	MIR503	PAM
MIR15A	MIR503	RARS
MIR15A	MIR503	NLRP1
MIR15A	MIR503	EIF2S3
MIR15A	MIR503	SACM1L
MIR15A	MIR503	ERLIN2
MIR15A	MIR503	WSB1
MIR15A	MIR503	DHX15
MIR15A	MIR503	LAMC2
MIR15A	MIR503	RC3H2
MIR15A	MIR503	TLE4
MIR15A	MIR503	KPNA6
MIR15A	MIR503	KIAA0100
MIR15A	MIR503	BTG2
MIR15A	MIR503	MCL1
MIR15A	MIR503	RHBDD1
MIR15A	MIR503	NIN
MIR15A	MIR503	LARP1
MIR15A	MIR503	ZFHX3
MIR15A	MIR503	HMGCS1
MIR15A	MIR503	PLEKHA1
MIR15A	MIR503	UBE2T
MIR15A	MIR503	N4BP1
MIR15A	MIR503	ZW10
MIR15A	MIR503	IRF2
MIR15A	MIR503	NUP210
MIR15A	MIR503	CACNA2D1
MIR15A	MIR503	FAM98A
MIR15A	MIR503	TFG
MIR15A	MIR503	NFE2L1
MIR15A	MIR503	JMJD1C
MIR15A	MIR503	FBXW7
MIR15A	MIR503	SMTN
MIR15A	MIR503	WEE1
MIR15A	MIR503	FSTL1
MIR15A	MIR503	SRPR
MIR15A	MIR503	NBPF1
MIR15A	MIR503	ARMC1
MIR15A	MIR503	HIPK2
MIR15A	MIR503	DMXL2
MIR15A	MIR503	ARMCX1
MIR15A	MIR503	QKI
MIR15A	MIR503	TLK1
MIR15A	MIR503	SLC15A4
MIR15A	MIR503	MACF1
MIR15A	MIR503	METTL4
MIR15A	MIR503	RASA1
MIR15A	MIR503	FOSL2
MIR15A	MIR503	ABCF2
MIR15A	MIR503	TMTC3
MIR15A	MIR503	NOL4L
MIR15A	MIR503	NUCKS1
MIR15A	MIR503	VEGFA
MIR15A	MIR503	BCL2L12
MIR15A	MIR503	ELL2
MIR16-1	MIR15B	GFPT1
MIR16-1	MIR15B	CD151
MIR16-1	MIR15B	FGF2
MIR16-1	MIR15B	SOCS6
MIR16-1	MIR15B	KCNN4
MIR16-1	MIR15B	TTK
MIR16-1	MIR15B	C12orf5
MIR16-1	MIR15B	CLASP1
MIR16-1	MIR15B	SLC38A9
MIR16-1	MIR15B	ZBED5
MIR16-1	MIR15B	HPS3
MIR16-1	MIR15B	MYO19
MIR16-1	MIR15B	ZNF181
MIR16-1	MIR15B	MYADM
MIR16-1	MIR15B	PRR3
MIR16-1	MIR15B	CALM1
MIR16-1	MIR15B	KRT18
MIR16-1	MIR15B	LARP4B
MIR16-1	MIR15B	DESI1
MIR16-1	MIR15B	UBE2QL1
MIR16-1	MIR15B	VCP
MIR16-1	MIR15B	DUSP2
MIR16-1	MIR15B	MAPK8
MIR16-1	MIR15B	BACH1
MIR16-1	MIR15B	ZSWIM6
MIR16-1	MIR15B	DNAJC24
MIR16-1	MIR15B	LATS1
MIR16-1	MIR15B	TXLNA
MIR16-1	MIR15B	ARRDC4
MIR16-1	MIR15B	PIGB
MIR16-1	MIR15B	TTC30B
MIR16-1	MIR15B	CTDSP2
MIR16-1	MIR15B	SEPT2
MIR16-1	MIR15B	GRB2
MIR16-1	MIR15B	PDCD4
MIR16-1	MIR15B	HDHD2
MIR16-1	MIR15B	ASH1L
MIR16-1	MIR15B	DSE
MIR16-1	MIR15B	CD164
MIR16-1	MIR15B	SCAMP2
MIR16-1	MIR15B	MRPL1
MIR16-1	MIR15B	KTN1
MIR16-1	MIR15B	ATG9A
MIR16-1	MIR15B	JKAMP
MIR16-1	MIR15B	POLR2D
MIR16-1	MIR15B	RAB14
MIR16-1	MIR15B	SEC23A
MIR16-1	MIR15B	PAM
MIR16-1	MIR15B	EIF2S3
MIR16-1	MIR15B	KDM6A
MIR16-1	MIR15B	RC3H2
MIR16-1	MIR15B	KLF5
MIR16-1	MIR15B	PTPN3
MIR16-1	MIR15B	BTG2
MIR16-1	MIR15B	MCL1
MIR16-1	MIR15B	RHBDD1
MIR16-1	MIR15B	TMEM43
MIR16-1	MIR15B	PLEKHA1
MIR16-1	MIR15B	EIF5A
MIR16-1	MIR15B	N4BP1
MIR16-1	MIR15B	CACNA2D1
MIR16-1	MIR15B	PPT1
MIR16-1	MIR15B	FAM98A
MIR16-1	MIR15B	CIRBP
MIR16-1	MIR15B	MYO1G
MIR16-1	MIR15B	MIDN
MIR16-1	MIR15B	ACP2
MIR16-1	MIR15B	JMJD1C
MIR16-1	MIR15B	ATXN7L3
MIR16-1	MIR15B	MIB1
MIR16-1	MIR15B	NET1
MIR16-1	MIR15B	PAFAH1B1
MIR16-1	MIR15B	SLC39A14
MIR16-1	MIR15B	IKBKB
MIR16-1	MIR15B	ORMDL3
MIR16-1	MIR15B	C16orf72
MIR16-1	MIR15B	QKI
MIR16-1	MIR15B	PTPRF
MIR16-1	MIR15B	SHISA5
MIR16-1	MIR15B	SLC15A4
MIR16-1	MIR15B	METTL4
MIR16-1	MIR15B	ABCF2
MIR16-1	MIR15B	KMT2D
MIR16-1	MIR15B	BCL2L12
MIR16-1	MIR15B	TSPAN3
MIR16-1	MIR15B	SPPL2B
MIR16-1	MIR15B	SOX5
MIR16-1	MIR15B	AKAP11
MIR16-1	MIR15B	CACUL1
MIR16-1	MIR15B	CDK6
MIR16-1	MIR15B	MAN1A1
MIR16-1	MIR15B	MOSPD2
MIR16-1	MIR15B	EIF4A2
MIR16-1	MIR15B	RRAS2
MIR16-1	MIR15B	PRKACA
MIR16-1	MIR15B	SMC3
MIR16-1	MIR15B	CCND1
MIR16-1	MIR15B	HSPA9
MIR16-1	MIR15B	VPS13A
MIR16-1	MIR15B	RTCB
MIR16-1	MIR15B	SLC30A8
MIR16-1	MIR15B	KIFAP3
MIR16-1	MIR15B	KATNAL1
MIR16-1	MIR15B	WNT9A
MIR16-1	MIR15B	NAV1
MIR16-1	MIR15B	RACGAP1
MIR16-1	MIR15B	PAFAH1B2
MIR16-1	MIR15B	UNC13A
MIR16-1	MIR15B	CDC42
MIR16-1	MIR15B	ANKRD12
MIR16-1	MIR15B	EMC4
MIR16-1	MIR15B	ZMAT3
MIR16-1	MIR15B	GYLTL1B
MIR16-1	MIR15B	UVSSA
MIR16-1	MIR15B	NHLRC2
MIR16-1	MIR15B	RNF213
MIR16-1	MIR15B	PPP1R13B
MIR16-1	MIR15B	KIF5B
MIR16-1	MIR15B	PRRC2C
MIR16-1	MIR15B	MAGED1
MIR16-1	MIR15B	UBE4B
MIR16-1	MIR15B	ABL2
MIR16-1	MIR15B	NLRP1
MIR16-1	MIR15B	SACM1L
MIR16-1	MIR15B	WSB1
MIR16-1	MIR15B	CCNA2
MIR16-1	MIR15B	TLE4
MIR16-1	MIR15B	SMARCA4
MIR16-1	MIR15B	KIAA0100
MIR16-1	MIR15B	PABPC4
MIR16-1	MIR15B	CCNC
MIR16-1	MIR15B	PNPLA6
MIR16-1	MIR15B	ZFHX3
MIR16-1	MIR15B	ASB1
MIR16-1	MIR15B	PINK1
MIR16-1	MIR15B	ARL8B
MIR16-1	MIR15B	GBF1
MIR16-1	MIR15B	NUP210
MIR16-1	MIR15B	PRRC1
MIR16-1	MIR15B	TFG
MIR16-1	MIR15B	SP1
MIR16-1	MIR15B	MNT
MIR16-1	MIR15B	IPO7
MIR16-1	MIR15B	PPP2R1B
MIR16-1	MIR15B	NBPF1
MIR16-1	MIR15B	RBL1
MIR16-1	MIR15B	BCAP29
MIR16-1	MIR15B	BECN1
MIR16-1	MIR15B	PLEKHM2
MIR16-1	MIR15B	MBNL2
MIR16-1	MIR15B	NNT
MIR16-1	MIR15B	LARP4
MIR16-1	MIR15B	CELF1
MIR16-1	MIR15B	TRIM35
MIR16-1	MIR15B	FRS2
MIR16-1	MIR15B	RRAGA
MIR16-1	MIR15B	ARHGEF18
MIR16-1	MIR15B	ITPR2
MIR16-1	MIR15B	SF3B1
MIR16-1	MIR15B	HIST1H2AH
MIR16-1	MIR15B	VPS13B
MIR16-1	MIR15B	CAPRIN1
MIR16-1	MIR15B	CXCL5
MIR16-1	MIR15B	KPNB1
MIR16-1	MIR15B	REV3L
MIR16-1	MIR15B	PRKAR1A
MIR16-1	MIR15B	CNBP
MIR16-1	MIR15B	RRM2B
MIR16-1	MIR15B	PRKX
MIR16-1	MIR15B	XPO1
MIR16-1	MIR15B	GPBP1L1
MIR16-1	MIR15B	GOLT1B
MIR16-1	MIR15B	MFSD5
MIR16-1	MIR15B	UBR4
MIR16-1	MIR15B	CREBBP
MIR16-1	MIR15B	TEX261
MIR16-1	MIR15B	FGD4
MIR16-1	MIR15B	CCNE1
MIR16-1	MIR15B	RBM26
MIR16-1	MIR15B	TMEM159
MIR16-1	MIR15B	LTBP1
MIR16-1	MIR15B	ATP2A2
MIR16-1	MIR15B	KARS
MIR16-1	MIR15B	CCND2
MIR16-1	MIR15B	MME
MIR16-1	MIR15B	UBA6
MIR16-1	MIR15B	FNDC3A
MIR16-1	MIR15B	BCL2
MIR16-1	MIR15B	SGPP2
MIR16-1	MIR15B	PKM
MIR16-1	MIR15B	PDIA6
MIR16-1	MIR15B	SLC18A2
MIR16-1	MIR15B	REEP5
MIR16-1	MIR15B	YAP1
MIR16-1	MIR15B	OTUD4
MIR16-1	MIR15B	SVIP
MIR16-1	MIR15B	SNRK
MIR16-1	MIR15B	NSRP1
MIR16-1	MIR15B	PRKAR2A
MIR16-1	MIR15B	PLAA
MIR16-1	MIR15B	SECISBP2L
MIR16-1	MIR15B	NAPG
MIR16-1	MIR15B	IFT74
MIR16-1	MIR15B	CDV3
MIR16-1	MIR15B	SEMA4C
MIR16-1	MIR15B	ACSL4
MIR16-1	MIR15B	PRKRA
MIR16-1	MIR15B	PVRL1
MIR16-1	MIR15B	ABI2
MIR16-1	MIR15B	HINT1
MIR16-1	MIR15B	ARL2
MIR16-1	MIR15B	NF1
MIR16-1	MIR15B	TCP1
MIR16-1	MIR15B	GLCE
MIR16-1	MIR15B	DUSP6
MIR16-1	MIR15B	AGO4
MIR16-1	MIR15B	POLR2B
MIR16-1	MIR15B	HTT
MIR16-1	MIR15B	STK38
MIR16-1	MIR15B	SGK1
MIR16-1	MIR15B	ZC3H11A
MIR16-1	MIR15B	DDB1
MIR16-1	MIR15B	RDH11
MIR16-1	MIR15B	PURA
MIR16-1	MIR15B	ELMO2
MIR16-1	MIR15B	ZCCHC2
MIR16-1	MIR15B	ST8SIA3
MIR16-1	MIR15B	EEF1A1
MIR16-1	MIR15B	METTL9
MIR16-1	MIR15B	DNAJB4
MIR16-1	MIR15B	ODC1
MIR16-1	MIR15B	CD300A
MIR16-1	MIR15B	IRF2
MIR16-1	MIR15B	ZCCHC3
MIR16-1	MIR15B	SLC1A5
MIR16-1	MIR15B	PI4K2B
MIR16-1	MIR15B	RPS25
MIR16-1	MIR15B	BAZ2A
MIR16-1	MIR15B	USP42
MIR16-1	MIR15B	PPIG
MIR16-1	MIR15B	SMTN
MIR16-1	MIR15B	CAB39
MIR16-1	MIR15B	SRPR
MIR16-1	MIR15B	TAPT1
MIR16-1	MIR15B	VAMP7
MIR16-1	MIR15B	PSAT1
MIR16-1	MIR15B	TBL1XR1
MIR16-1	MIR15B	DMXL2
MIR16-1	MIR15B	KLF7
MIR16-1	MIR15B	FLVCR2
MIR16-1	MIR15B	MACF1
MIR16-1	MIR15B	RASA1
MIR16-1	MIR15B	FOSL2
MIR16-1	MIR15B	ABHD17B
MIR16-1	MIR15B	CTSA
MIR16-1	MIR15B	SKI
MIR16-1	MIR15B	VEGFA
MIR16-1	MIR15B	MAFK
MIR16-1	MIR15B	ELL2
MIR16-1	MIR15B	LRRC47
MIR16-1	MIR15B	FOXK1
MIR16-1	MIR15B	DDX46
MIR16-1	MIR15B	ATP5G3
MIR16-1	MIR15B	CLCN3
MIR16-1	MIR15B	PPP2R5C
MIR16-1	MIR15B	TRIM44
MIR16-1	MIR15B	KIAA1468
MIR16-1	MIR15B	NARF
MIR16-1	MIR15B	ANXA4
MIR16-1	MIR15B	CNOT1
MIR16-1	MIR15B	PSKH1
MIR16-1	MIR15B	RNF138
MIR16-1	MIR15B	ANKRD36
MIR16-1	MIR15B	PDE4DIP
MIR16-1	MIR15B	CDCA4
MIR16-1	MIR15B	CREBRF
MIR16-1	MIR15B	SEC61A1
MIR16-1	MIR15B	DNM1L
MIR16-1	MIR15B	ADORA2B
MIR16-1	MIR15B	TFCP2
MIR16-1	MIR15B	FAM126B
MIR16-1	MIR15B	SMEK2
MIR16-1	MIR15B	UBLCP1
MIR16-1	MIR15B	KIF21A
MIR16-1	MIR15B	WIPI2
MIR16-1	MIR15B	PARP16
MIR16-1	MIR15B	VDAC3
MIR16-1	MIR15B	CRKL
MIR16-1	MIR15B	TUBA1A
MIR16-1	MIR15B	SMURF2
MIR16-1	MIR15B	CLPX
MIR16-1	MIR15B	SOBP
MIR16-1	MIR15B	NUFIP2
MIR16-1	MIR15B	AKT3
MIR16-1	MIR15B	DYRK1B
MIR16-1	MIR15B	IPO8
MIR16-1	MIR15B	AIM1
MIR16-1	MIR15B	XPO7
MIR16-1	MIR15B	SMAD7
MIR16-1	MIR15B	HSD17B4
MIR16-1	MIR15B	TMEM2
MIR16-1	MIR15B	FAM179A
MIR16-1	MIR15B	TNRC6A
MIR16-1	MIR15B	UBR3
MIR16-1	MIR15B	RECK
MIR16-1	MIR15B	WTAP
MIR16-1	MIR15B	TBP
MIR16-1	MIR15B	PHLDA3
MIR16-1	MIR15B	ELMSAN1
MIR16-1	MIR15B	MAT2A
MIR16-1	MIR15B	DNAJA1
MIR16-1	MIR15B	CPEB2
MIR16-1	MIR15B	PALM2-AKAP2
MIR16-1	MIR15B	ANKRD17
MIR16-1	MIR15B	HIAT1
MIR16-1	MIR15B	TRIM33
MIR16-1	MIR15B	LMAN1
MIR16-1	MIR15B	ISYNA1
MIR16-1	MIR15B	CALR
MIR16-1	MIR15B	SLIT2
MIR16-1	MIR15B	LRRC41
MIR16-1	MIR15B	FBN2
MIR16-1	MIR15B	PUM2
MIR16-1	MIR15B	SMEK1
MIR16-1	MIR15B	TSC22D2
