miRNA_1	miRNA_2	target
MIR106A	MIR18A	DIRAS2
MIR106A	MIR18A	RAB22A
MIR106A	MIR18A	QKI
MIR106A	MIR18A	CCND2
MIR106A	MIR18A	ZNF367
MIR106A	MIR18A	PLPPR5
MIR106A	MIR18A	ANKRD50
MIR106A	MIR18A	BCL2L11
MIR106A	MIR18A	HBP1
MIR106A	MIR18A	HIF1A
MIR106A	MIR18A	GRIA4
MIR106A	MIR18A	DOCK4
MIR106A	MIR18B	EPHA7
MIR106A	MIR18B	ZNF704
MIR106A	MIR18B	ADD3
MIR106A	MIR18B	ZBTB4
MIR106A	MIR18B	CRIM1
MIR106A	MIR18B	BTG3
MIR106A	MIR18B	DDX3X
MIR106A	MIR18B	CDK19
MIR106A	MIR18B	DDHD1
MIR106A	MIR18B	FNBP1L
MIR106A	MIR18B	F3
MIR106A	MIR18B	ANKRD52
MIR106A	MIR18B	ZFAND6
MIR106A	MIR18B	DIRAS2
MIR106A	MIR18B	TWF1
MIR106A	MIR18B	RAB22A
MIR106A	MIR18B	RBL2
MIR106A	MIR18B	QKI
MIR106A	MIR18B	ADCYAP1
MIR106A	MIR18B	MED13
MIR106A	MIR18B	ZNFX1
MIR106A	MIR18B	CCND2
MIR106A	MIR18B	ZNF367
MIR106A	MIR18B	RBFOX1
MIR106A	MIR18B	MEF2C
MIR106A	MIR18B	ANKRD50
MIR106A	MIR18B	NEO1
MIR106A	MIR18B	GABRB2
MIR106A	MIR18B	RSBN1L
MIR106A	MIR18B	HIF1A
MIR106A	MIR18B	DOCK4
MIR106A	MIR20A	EPHA7
MIR106A	MIR20A	LAPTM4A
MIR106A	MIR20A	APCDD1
MIR106A	MIR20A	CNOT7
MIR106A	MIR20A	TXNIP
MIR106A	MIR20A	PPP3R1
MIR106A	MIR20A	DDHD1
MIR106A	MIR20A	KMT2B
MIR106A	MIR20A	BAMBI
MIR106A	MIR20A	MAP3K9
MIR106A	MIR20A	EFCAB14
MIR106A	MIR20A	F3
MIR106A	MIR20A	ATG16L1
MIR106A	MIR20A	FJX1
MIR106A	MIR20A	RUFY2
MIR106A	MIR20A	RGMA
MIR106A	MIR20A	UBE2W
MIR106A	MIR20A	RAB22A
MIR106A	MIR20A	IPO8
MIR106A	MIR20A	TMCC1
MIR106A	MIR20A	EIF5A2
MIR106A	MIR20A	DYRK1A
MIR106A	MIR20A	METAP1
MIR106A	MIR20A	KLHL28
MIR106A	MIR20A	GTF2H1
MIR106A	MIR20A	RGMB
MIR106A	MIR20A	ZNFX1
MIR106A	MIR20A	PBX3
MIR106A	MIR20A	YPEL2
MIR106A	MIR20A	RASL11B
MIR106A	MIR20A	RPS6KA5
MIR106A	MIR20A	CPEB3
MIR106A	MIR20A	MKRN1
MIR106A	MIR20A	GOSR1
MIR106A	MIR20A	FBXL5
MIR106A	MIR20A	ARID4B
MIR106A	MIR20A	ITPRIPL2
MIR106A	MIR20A	SAR1B
MIR106A	MIR20A	TMEM64
MIR106A	MIR20A	HECTD2
MIR106A	MIR20A	TSG101
MIR106A	MIR20A	SLC40A1
MIR106A	MIR20A	PKD2
MIR106A	MIR20A	HBP1
MIR106A	MIR20A	DYNC1LI2
MIR106A	MIR20A	GLIS3
MIR106A	MIR20A	EPHA4
MIR106A	MIR20A	DOCK4
MIR106A	MIR20A	PLEKHA3
MIR106A	MIR20A	RHOC
MIR106A	MIR20A	MAP3K2
MIR106A	MIR20A	NABP1
MIR106A	MIR20A	CDC37L1
MIR106A	MIR20A	PFN2
MIR106A	MIR20A	BNIP2
MIR106A	MIR20A	ZBTB4
MIR106A	MIR20A	ANKIB1
MIR106A	MIR20A	CD69
MIR106A	MIR20A	FRMD6
MIR106A	MIR20A	TBC1D20
MIR106A	MIR20A	USP3
MIR106A	MIR20A	TRIP10
MIR106A	MIR20A	TRAPPC14
MIR106A	MIR20A	FYCO1
MIR106A	MIR20A	ZBTB18
MIR106A	MIR20A	MYT1L
MIR106A	MIR20A	TWF1
MIR106A	MIR20A	GPR137C
MIR106A	MIR20A	FGD4
MIR106A	MIR20A	NEDD4L
MIR106A	MIR20A	EZH1
MIR106A	MIR20A	OXR1
MIR106A	MIR20A	LAMA3
MIR106A	MIR20A	BTBD7
MIR106A	MIR20A	PEX5L
MIR106A	MIR20A	SLITRK3
MIR106A	MIR20A	ZNF367
MIR106A	MIR20A	E2F5
MIR106A	MIR20A	ANKRD50
MIR106A	MIR20A	DENND5B
MIR106A	MIR20A	EREG
MIR106A	MIR20A	ZBTB7A
MIR106A	MIR20A	FIGN
MIR106A	MIR20A	ZNF800
MIR106A	MIR20A	LHX6
MIR106A	MIR20A	CYRIB
MIR106A	MIR20A	ZFYVE26
MIR106A	MIR20A	ZNF704
MIR106A	MIR20A	ZNF512B
MIR106A	MIR20A	RSBN1
MIR106A	MIR20A	GPR6
MIR106A	MIR20A	ATAD2
MIR106A	MIR20A	ST18
MIR106A	MIR20A	DCUN1D3
MIR106A	MIR20A	MED12L
MIR106A	MIR20A	CALD1
MIR106A	MIR20A	STAT3
MIR106A	MIR20A	SLC17A7
MIR106A	MIR20A	CCNG2
MIR106A	MIR20A	DERL2
MIR106A	MIR20A	FNBP1L
MIR106A	MIR20A	PTPDC1
MIR106A	MIR20A	RNF128
MIR106A	MIR20A	NTN4
MIR106A	MIR20A	EGLN3
MIR106A	MIR20A	SACS
MIR106A	MIR20A	TGFBR2
MIR106A	MIR20A	CLIP4
MIR106A	MIR20A	NPAS2
MIR106A	MIR20A	RBL2
MIR106A	MIR20A	SOX11
MIR106A	MIR20A	RSRP1
MIR106A	MIR20A	NUP35
MIR106A	MIR20A	BRMS1L
MIR106A	MIR20A	VASH2
MIR106A	MIR20A	NAA30
MIR106A	MIR20A	EMSY
MIR106A	MIR20A	CPEB2
MIR106A	MIR20A	FCHO2
MIR106A	MIR20A	ETV1
MIR106A	MIR20A	NR4A2
MIR106A	MIR20A	POLR3G
MIR106A	MIR20A	TNPO1
MIR106A	MIR20A	TNKS2
MIR106A	MIR20A	BTBD10
MIR106A	MIR20A	KIF23
MIR106A	MIR20A	NR4A3
MIR106A	MIR20A	DPYSL5
MIR106A	MIR20A	VSX1
MIR106A	MIR20A	TNFRSF21
MIR106A	MIR20A	USP46
MIR106A	MIR20A	ENPP5
MIR106A	MIR20A	BCL11B
MIR106A	MIR20A	CFL2
MIR106A	MIR20A	HIPK1
MIR106A	MIR20A	BTG3
MIR106A	MIR20A	PTPN4
MIR106A	MIR20A	PDCD1LG2
MIR106A	MIR20A	RAB5B
MIR106A	MIR20A	SERP1
MIR106A	MIR20A	ANKRD52
MIR106A	MIR20A	PRRG1
MIR106A	MIR20A	ARID4A
MIR106A	MIR20A	STK17B
MIR106A	MIR20A	SPOPL
MIR106A	MIR20A	LCOR
MIR106A	MIR20A	ARHGAP12
MIR106A	MIR20A	E2F1
MIR106A	MIR20A	FAM126B
MIR106A	MIR20A	PTHLH
MIR106A	MIR20A	VLDLR
MIR106A	MIR20A	MASTL
MIR106A	MIR20A	ITGB8
MIR106A	MIR20A	LIMA1
MIR106A	MIR20A	CAPRIN2
MIR106A	MIR20A	MEF2C
MIR106A	MIR20A	CEP97
MIR106A	MIR20A	MINK1
MIR106A	MIR20A	RAP2C
MIR106A	MIR20A	R3HDM1
MIR106A	MIR20A	PFKP
MIR106A	MIR20A	PPP6C
MIR106A	MIR20A	CROT
MIR106A	MIR20A	RRAGD
MIR106A	MIR20A	KLHL2
MIR106A	MIR20B	EPHA7
MIR106A	MIR20B	LAPTM4A
MIR106A	MIR20B	APCDD1
MIR106A	MIR20B	CNOT7
MIR106A	MIR20B	GNS
MIR106A	MIR20B	TXNIP
MIR106A	MIR20B	PPP3R1
MIR106A	MIR20B	DDHD1
MIR106A	MIR20B	KMT2B
MIR106A	MIR20B	BAMBI
MIR106A	MIR20B	MAP3K9
MIR106A	MIR20B	EFCAB14
MIR106A	MIR20B	F3
MIR106A	MIR20B	ATG16L1
MIR106A	MIR20B	FJX1
MIR106A	MIR20B	RUFY2
MIR106A	MIR20B	RGMA
MIR106A	MIR20B	UBE2W
MIR106A	MIR20B	RAB22A
MIR106A	MIR20B	TMCC1
MIR106A	MIR20B	EIF5A2
MIR106A	MIR20B	METAP1
MIR106A	MIR20B	KLHL28
MIR106A	MIR20B	BMPR2
MIR106A	MIR20B	RGMB
MIR106A	MIR20B	ZNFX1
MIR106A	MIR20B	PBX3
MIR106A	MIR20B	YPEL2
MIR106A	MIR20B	RASL11B
MIR106A	MIR20B	LDLR
MIR106A	MIR20B	NBEA
MIR106A	MIR20B	RPS6KA5
MIR106A	MIR20B	MKRN1
MIR106A	MIR20B	GOSR1
MIR106A	MIR20B	FBXL5
MIR106A	MIR20B	ARID4B
MIR106A	MIR20B	ITPRIPL2
MIR106A	MIR20B	SAR1B
MIR106A	MIR20B	TMEM64
MIR106A	MIR20B	HECTD2
MIR106A	MIR20B	TSG101
MIR106A	MIR20B	BMT2
MIR106A	MIR20B	BCL2L11
MIR106A	MIR20B	SLC40A1
MIR106A	MIR20B	PKD2
MIR106A	MIR20B	HBP1
MIR106A	MIR20B	DYNC1LI2
MIR106A	MIR20B	GLIS3
MIR106A	MIR20B	PTPRF
MIR106A	MIR20B	EPHA4
MIR106A	MIR20B	DOCK4
MIR106A	MIR20B	ANKFY1
MIR106A	MIR20B	PLEKHA3
MIR106A	MIR20B	RHOC
MIR106A	MIR20B	MAP3K2
MIR106A	MIR20B	NABP1
MIR106A	MIR20B	CDC37L1
MIR106A	MIR20B	PFN2
MIR106A	MIR20B	BNIP2
MIR106A	MIR20B	ZBTB4
MIR106A	MIR20B	ANKIB1
MIR106A	MIR20B	CD69
MIR106A	MIR20B	FRMD6
MIR106A	MIR20B	TBC1D20
MIR106A	MIR20B	USP3
MIR106A	MIR20B	TRIP10
MIR106A	MIR20B	TRAPPC14
MIR106A	MIR20B	FYCO1
MIR106A	MIR20B	ZBTB18
MIR106A	MIR20B	MYT1L
MIR106A	MIR20B	TWF1
MIR106A	MIR20B	GPR137C
MIR106A	MIR20B	FGD4
MIR106A	MIR20B	NEDD4L
MIR106A	MIR20B	EZH1
MIR106A	MIR20B	OXR1
MIR106A	MIR20B	LAMA3
MIR106A	MIR20B	BTBD7
MIR106A	MIR20B	PEX5L
MIR106A	MIR20B	SLITRK3
MIR106A	MIR20B	ZNF367
MIR106A	MIR20B	E2F5
MIR106A	MIR20B	ANKRD50
MIR106A	MIR20B	DENND5B
MIR106A	MIR20B	ZBTB7A
MIR106A	MIR20B	ZNF800
MIR106A	MIR20B	LHX6
MIR106A	MIR20B	ZFYVE26
MIR106A	MIR20B	ZNF704
MIR106A	MIR20B	ZNF512B
MIR106A	MIR20B	RSBN1
MIR106A	MIR20B	GPR6
MIR106A	MIR20B	ATAD2
MIR106A	MIR20B	DCUN1D3
MIR106A	MIR20B	CMPK1
MIR106A	MIR20B	MED12L
MIR106A	MIR20B	CALD1
MIR106A	MIR20B	STAT3
MIR106A	MIR20B	SLC17A7
MIR106A	MIR20B	CCNG2
MIR106A	MIR20B	DERL2
MIR106A	MIR20B	FNBP1L
MIR106A	MIR20B	PTPDC1
MIR106A	MIR20B	RNF128
MIR106A	MIR20B	EGLN3
MIR106A	MIR20B	SACS
MIR106A	MIR20B	TGFBR2
MIR106A	MIR20B	CLIP4
MIR106A	MIR20B	NPAS2
MIR106A	MIR20B	RBL2
MIR106A	MIR20B	RSRP1
MIR106A	MIR20B	NUP35
MIR106A	MIR20B	QKI
MIR106A	MIR20B	HDHD2
MIR106A	MIR20B	BRMS1L
MIR106A	MIR20B	VASH2
MIR106A	MIR20B	NAA30
MIR106A	MIR20B	EMSY
MIR106A	MIR20B	FCHO2
MIR106A	MIR20B	SOBP
MIR106A	MIR20B	WDR37
MIR106A	MIR20B	ETV1
MIR106A	MIR20B	DCUN1D4
MIR106A	MIR20B	NR4A2
MIR106A	MIR20B	POLR3G
MIR106A	MIR20B	TNPO1
MIR106A	MIR20B	TNKS2
MIR106A	MIR20B	BTBD10
MIR106A	MIR20B	PTBP3
MIR106A	MIR20B	KIF23
MIR106A	MIR20B	NR4A3
MIR106A	MIR20B	DPYSL5
MIR106A	MIR20B	PPP1R21
MIR106A	MIR20B	TNFRSF21
MIR106A	MIR20B	USP46
MIR106A	MIR20B	ENPP5
MIR106A	MIR20B	BCL11B
MIR106A	MIR20B	CFL2
MIR106A	MIR20B	BTG3
MIR106A	MIR20B	PTPN4
MIR106A	MIR20B	PDCD1LG2
MIR106A	MIR20B	RAB5B
MIR106A	MIR20B	SERP1
MIR106A	MIR20B	ANKRD52
MIR106A	MIR20B	TM9SF3
MIR106A	MIR20B	PRRG1
MIR106A	MIR20B	ARID4A
MIR106A	MIR20B	STK17B
MIR106A	MIR20B	SPOPL
MIR106A	MIR20B	ARHGAP12
MIR106A	MIR20B	E2F1
MIR106A	MIR20B	FAM126B
MIR106A	MIR20B	PTHLH
MIR106A	MIR20B	VLDLR
MIR106A	MIR20B	MASTL
MIR106A	MIR20B	ITGB8
MIR106A	MIR20B	LIMA1
MIR106A	MIR20B	CAPRIN2
MIR106A	MIR20B	MEF2C
MIR106A	MIR20B	CEP97
MIR106A	MIR20B	MINK1
MIR106A	MIR20B	RAP2C
MIR106A	MIR20B	PFKP
MIR106A	MIR20B	PPP6C
MIR106A	MIR20B	CROT
MIR106A	MIR20B	RRAGD
MIR106A	MIR20B	KLHL2
MIR106A	MIR93	LAPTM4A
MIR106A	MIR93	APCDD1
MIR106A	MIR93	CNOT7
MIR106A	MIR93	TXNIP
MIR106A	MIR93	PPP3R1
MIR106A	MIR93	INTS6
MIR106A	MIR93	DDHD1
MIR106A	MIR93	EFCAB14
MIR106A	MIR93	BAMBI
MIR106A	MIR93	F3
MIR106A	MIR93	ATG16L1
MIR106A	MIR93	FJX1
MIR106A	MIR93	RUFY2
MIR106A	MIR93	RGMA
MIR106A	MIR93	UBE2W
MIR106A	MIR93	RAB22A
MIR106A	MIR93	TMCC1
MIR106A	MIR93	EIF5A2
MIR106A	MIR93	KLHL28
MIR106A	MIR93	RGMB
MIR106A	MIR93	ZNFX1
MIR106A	MIR93	PBX3
MIR106A	MIR93	YPEL2
MIR106A	MIR93	RASL11B
MIR106A	MIR93	NBEA
MIR106A	MIR93	RPS6KA5
MIR106A	MIR93	MKRN1
MIR106A	MIR93	FBXL5
MIR106A	MIR93	ARID4B
MIR106A	MIR93	ITPRIPL2
MIR106A	MIR93	SAR1B
MIR106A	MIR93	TMEM64
MIR106A	MIR93	HECTD2
MIR106A	MIR93	TSG101
MIR106A	MIR93	BMT2
MIR106A	MIR93	SLC40A1
MIR106A	MIR93	PKD2
MIR106A	MIR93	HBP1
MIR106A	MIR93	DYNC1LI2
MIR106A	MIR93	GLIS3
MIR106A	MIR93	EPHA4
MIR106A	MIR93	DOCK4
MIR106A	MIR93	PLEKHA3
MIR106A	MIR93	RHOC
MIR106A	MIR93	MAP3K2
MIR106A	MIR93	NABP1
MIR106A	MIR93	CDC37L1
MIR106A	MIR93	PFN2
MIR106A	MIR93	ZBTB4
MIR106A	MIR93	ANKIB1
MIR106A	MIR93	CD69
MIR106A	MIR93	FRMD6
MIR106A	MIR93	DDX3X
MIR106A	MIR93	TBC1D20
MIR106A	MIR93	SEPHS1
MIR106A	MIR93	USP3
MIR106A	MIR93	TRIP10
MIR106A	MIR93	TRAPPC14
MIR106A	MIR93	FYCO1
MIR106A	MIR93	ZBTB18
MIR106A	MIR93	MYT1L
MIR106A	MIR93	TWF1
MIR106A	MIR93	ELL2
MIR106A	MIR93	GPR137C
MIR106A	MIR93	FGD4
MIR106A	MIR93	NEDD4L
MIR106A	MIR93	EZH1
MIR106A	MIR93	OXR1
MIR106A	MIR93	LAMA3
MIR106A	MIR93	BTBD7
MIR106A	MIR93	PEX5L
MIR106A	MIR93	SLITRK3
MIR106A	MIR93	ZNF367
MIR106A	MIR93	REEP3
MIR106A	MIR93	E2F5
MIR106A	MIR93	ANKRD50
MIR106A	MIR93	ZBTB7A
MIR106A	MIR93	ZNF800
MIR106A	MIR93	ZFYVE26
MIR106A	MIR93	RAP1A
MIR106A	MIR93	ZNF704
MIR106A	MIR93	ZNF512B
MIR106A	MIR93	RSBN1
MIR106A	MIR93	GPR6
MIR106A	MIR93	ATAD2
MIR106A	MIR93	DCUN1D3
MIR106A	MIR93	CMPK1
MIR106A	MIR93	MED12L
MIR106A	MIR93	CALD1
MIR106A	MIR93	STAT3
MIR106A	MIR93	SLC17A7
MIR106A	MIR93	CCNG2
MIR106A	MIR93	DERL2
MIR106A	MIR93	FNBP1L
MIR106A	MIR93	PTPDC1
MIR106A	MIR93	RNF128
MIR106A	MIR93	NTN4
MIR106A	MIR93	EGLN3
MIR106A	MIR93	SACS
MIR106A	MIR93	TGFBR2
MIR106A	MIR93	CLIP4
MIR106A	MIR93	NPAS2
MIR106A	MIR93	RBL2
MIR106A	MIR93	RSRP1
MIR106A	MIR93	NUP35
MIR106A	MIR93	QKI
MIR106A	MIR93	BRMS1L
MIR106A	MIR93	ARID1A
MIR106A	MIR93	VASH2
MIR106A	MIR93	NAA30
MIR106A	MIR93	EMSY
MIR106A	MIR93	CPEB2
MIR106A	MIR93	FCHO2
MIR106A	MIR93	SOBP
MIR106A	MIR93	ETV1
MIR106A	MIR93	NR4A2
MIR106A	MIR93	POLR3G
MIR106A	MIR93	TNKS2
MIR106A	MIR93	BTBD10
MIR106A	MIR93	PLPPR5
MIR106A	MIR93	KIF23
MIR106A	MIR93	ADD3
MIR106A	MIR93	NR4A3
MIR106A	MIR93	DPYSL5
MIR106A	MIR93	VSX1
MIR106A	MIR93	TNFRSF21
MIR106A	MIR93	SNCA
MIR106A	MIR93	ENPP5
MIR106A	MIR93	BCL11B
MIR106A	MIR93	CFL2
MIR106A	MIR93	BTG3
MIR106A	MIR93	PTPN4
MIR106A	MIR93	SERP1
MIR106A	MIR93	ANKRD52
MIR106A	MIR93	PRRG1
MIR106A	MIR93	ARID4A
MIR106A	MIR93	STK17B
MIR106A	MIR93	SPOPL
MIR106A	MIR93	LCOR
MIR106A	MIR93	ARHGAP12
MIR106A	MIR93	E2F1
MIR106A	MIR93	FAM126B
MIR106A	MIR93	PTHLH
MIR106A	MIR93	VLDLR
MIR106A	MIR93	MASTL
MIR106A	MIR93	LIMA1
MIR106A	MIR93	CAPRIN2
MIR106A	MIR93	CEP97
MIR106A	MIR93	MINK1
MIR106A	MIR93	RAP2C
MIR106A	MIR93	PFKP
MIR106A	MIR93	PPP6C
MIR106A	MIR93	CROT
MIR106A	MIR93	HIF1A
MIR106A	MIR93	RRAGD
MIR106A	MIR93	KLHL2
MIR18A	MIR106B	EPHA7
MIR18A	MIR106B	ZNF704
MIR18A	MIR106B	CHRM2
MIR18A	MIR106B	ZNF512B
MIR18A	MIR106B	ZBTB4
MIR18A	MIR106B	DCUN1D3
MIR18A	MIR106B	KLF13
MIR18A	MIR106B	BTG3
MIR18A	MIR106B	DDHD1
MIR18A	MIR106B	F3
MIR18A	MIR106B	NTN4
MIR18A	MIR106B	ANKRD52
MIR18A	MIR106B	TWF1
MIR18A	MIR106B	RORA
MIR18A	MIR106B	TBPL1
MIR18A	MIR106B	RAB22A
MIR18A	MIR106B	HNRNPUL2
MIR18A	MIR106B	RABGAP1
MIR18A	MIR106B	POU2F1
MIR18A	MIR106B	ZNF367
MIR18A	MIR106B	SMAD2
MIR18A	MIR106B	FRS2
MIR18A	MIR106B	HBP1
MIR18A	MIR106B	EHMT1
MIR18A	MIR17	EPHA7
MIR18A	MIR17	ZNF704
MIR18A	MIR17	ZNF512B
MIR18A	MIR17	SYNCRIP
MIR18A	MIR17	FOXP1
MIR18A	MIR17	ZBTB4
MIR18A	MIR17	DCUN1D3
MIR18A	MIR17	MBNL1
MIR18A	MIR17	BTG3
MIR18A	MIR17	DDHD1
MIR18A	MIR17	BBX
MIR18A	MIR17	F3
MIR18A	MIR17	TANC2
MIR18A	MIR17	NTN4
MIR18A	MIR17	ANKRD52
MIR18A	MIR17	TWF1
MIR18A	MIR17	RAB22A
MIR18A	MIR17	HIPK3
MIR18A	MIR17	ARHGEF7
MIR18A	MIR17	POU2F1
MIR18A	MIR17	YWHAZ
MIR18A	MIR17	DICER1
MIR18A	MIR17	PTGFRN
MIR18A	MIR17	INO80D
MIR18A	MIR17	CNOT4
MIR18A	MIR17	ZNF367
MIR18A	MIR17	ANKRD50
MIR18A	MIR17	STRIP2
MIR18A	MIR17	TRIM2
MIR18A	MIR17	BCL2L11
MIR18A	MIR17	HBP1
MIR18A	MIR17	HIF1A
MIR18A	MIR17	DOCK4
MIR18A	MIR20A	EPHA7
MIR18A	MIR20A	ZNF704
MIR18A	MIR20A	ZNF512B
MIR18A	MIR20A	ZBTB4
MIR18A	MIR20A	DCUN1D3
MIR18A	MIR20A	BTG3
MIR18A	MIR20A	DDHD1
MIR18A	MIR20A	F3
MIR18A	MIR20A	NTN4
MIR18A	MIR20A	ANKRD52
MIR18A	MIR20A	TWF1
MIR18A	MIR20A	RAB22A
MIR18A	MIR20A	NFAT5
MIR18A	MIR20A	TET2
MIR18A	MIR20A	CADM2
MIR18A	MIR20A	CEMIP2
MIR18A	MIR20A	ZNF367
MIR18A	MIR20A	ACSL4
MIR18A	MIR20A	ATP8A1
MIR18A	MIR20A	ANKRD50
MIR18A	MIR20A	SOCS5
MIR18A	MIR20A	NCOA7
MIR18A	MIR20A	HBP1
MIR18A	MIR20A	EHMT1
MIR18A	MIR20A	DOCK4
MIR18A	MIR20B	EPHA7
MIR18A	MIR20B	ZNF704
MIR18A	MIR20B	CHRM2
MIR18A	MIR20B	HMBOX1
MIR18A	MIR20B	ZNF512B
MIR18A	MIR20B	ZBTB4
MIR18A	MIR20B	DCUN1D3
MIR18A	MIR20B	BTG3
MIR18A	MIR20B	DDHD1
MIR18A	MIR20B	F3
MIR18A	MIR20B	ANKRD52
MIR18A	MIR20B	BRWD1
MIR18A	MIR20B	TWF1
MIR18A	MIR20B	ERI1
MIR18A	MIR20B	RAB22A
MIR18A	MIR20B	QKI
MIR18A	MIR20B	HCFC2
MIR18A	MIR20B	MTF1
MIR18A	MIR20B	ZNF367
MIR18A	MIR20B	GLRB
MIR18A	MIR20B	ANKRD50
MIR18A	MIR20B	MAT2B
MIR18A	MIR20B	SH3TC2
MIR18A	MIR20B	BRWD3
MIR18A	MIR20B	BCL2L11
MIR18A	MIR20B	AEBP2
MIR18A	MIR20B	HBP1
MIR18A	MIR20B	CREB1
MIR18A	MIR20B	YWHAZ
MIR18A	MIR20B	DOCK4
MIR18A	MIR93	ZNF704
MIR18A	MIR93	ADD3
MIR18A	MIR93	ZNF512B
MIR18A	MIR93	ZBTB4
MIR18A	MIR93	DCUN1D3
MIR18A	MIR93	MBNL1
MIR18A	MIR93	BTG3
MIR18A	MIR93	DDHD1
MIR18A	MIR93	F3
MIR18A	MIR93	NTN4
MIR18A	MIR93	C1orf21
MIR18A	MIR93	ANKRD52
MIR18A	MIR93	PSD3
MIR18A	MIR93	CBL
MIR18A	MIR93	TWF1
MIR18A	MIR93	RAB22A
MIR18A	MIR93	SMAP2
MIR18A	MIR93	QKI
MIR18A	MIR93	MTF1
MIR18A	MIR93	IRF2
MIR18A	MIR93	ZNF367
MIR18A	MIR93	SMAD2
MIR18A	MIR93	PLPPR5
MIR18A	MIR93	ANKRD50
MIR18A	MIR93	CPS1
MIR18A	MIR93	AEBP2
MIR18A	MIR93	HBP1
MIR18A	MIR93	NCOA1
MIR18A	MIR93	HIF1A
MIR18A	MIR93	DOCK4
MIR18B	MIR106B	EPHA7
MIR18B	MIR106B	CHRM2
MIR18B	MIR106B	ZNF704
MIR18B	MIR106B	ZBTB4
MIR18B	MIR106B	BTG3
MIR18B	MIR106B	DDHD1
MIR18B	MIR106B	FNBP1L
MIR18B	MIR106B	TANC1
MIR18B	MIR106B	F3
MIR18B	MIR106B	ANKRD52
MIR18B	MIR106B	TWF1
MIR18B	MIR106B	RORA
MIR18B	MIR106B	RAB22A
MIR18B	MIR106B	RBL2
MIR18B	MIR106B	SLC7A1
MIR18B	MIR106B	TBPL1
MIR18B	MIR106B	HNRNPUL2
MIR18B	MIR106B	RABGAP1
MIR18B	MIR106B	ZNFX1
MIR18B	MIR106B	ZNF367
MIR18B	MIR106B	SMAD2
MIR18B	MIR106B	NEO1
MIR18B	MIR106B	FRS2
MIR18B	MIR17	EPHA7
MIR18B	MIR17	ZNF704
MIR18B	MIR17	SYNCRIP
MIR18B	MIR17	ATAD2B
MIR18B	MIR17	ZBTB4
MIR18B	MIR17	MBNL1
MIR18B	MIR17	BTG3
MIR18B	MIR17	DDHD1
MIR18B	MIR17	GPD2
MIR18B	MIR17	FNBP1L
MIR18B	MIR17	BBX
MIR18B	MIR17	F3
MIR18B	MIR17	TANC1
MIR18B	MIR17	ANKRD52
MIR18B	MIR17	TWF1
MIR18B	MIR17	RAB22A
MIR18B	MIR17	RBL2
MIR18B	MIR17	USP33
MIR18B	MIR17	PTGFRN
MIR18B	MIR17	DICER1
MIR18B	MIR17	ZNFX1
MIR18B	MIR17	INO80D
MIR18B	MIR17	ZNF367
MIR18B	MIR17	ANKRD50
MIR18B	MIR17	TRIM2
MIR18B	MIR17	HIF1A
MIR18B	MIR17	DOCK4
MIR18B	MIR20A	EPHA7
MIR18B	MIR20A	ZNF704
MIR18B	MIR20A	CPEB4
MIR18B	MIR20A	ZBTB4
MIR18B	MIR20A	BTG3
MIR18B	MIR20A	DDHD1
MIR18B	MIR20A	IMPG2
MIR18B	MIR20A	FNBP1L
MIR18B	MIR20A	F3
MIR18B	MIR20A	ANKRD52
MIR18B	MIR20A	CTDSPL2
MIR18B	MIR20A	TWF1
MIR18B	MIR20A	RAB22A
MIR18B	MIR20A	NFAT5
MIR18B	MIR20A	RBL2
MIR18B	MIR20A	SOX6
MIR18B	MIR20A	CADM2
MIR18B	MIR20A	ZNF518A
MIR18B	MIR20A	ZNFX1
MIR18B	MIR20A	LUC7L3
MIR18B	MIR20A	CEMIP2
MIR18B	MIR20A	KPNA4
MIR18B	MIR20A	ZNF367
MIR18B	MIR20A	RAB10
MIR18B	MIR20A	MEF2C
MIR18B	MIR20A	PICALM
MIR18B	MIR20A	ANKRD50
MIR18B	MIR20A	SOCS5
MIR18B	MIR20A	HDAC9
MIR18B	MIR20A	C2CD2
MIR18B	MIR20A	DOCK4
MIR18B	MIR20B	EPHA7
MIR18B	MIR20B	CHRM2
MIR18B	MIR20B	HMBOX1
MIR18B	MIR20B	ZNF704
MIR18B	MIR20B	ZBTB4
MIR18B	MIR20B	BTG3
MIR18B	MIR20B	DDHD1
MIR18B	MIR20B	FLT3
MIR18B	MIR20B	FNBP1L
MIR18B	MIR20B	TANC1
MIR18B	MIR20B	F3
MIR18B	MIR20B	ANKRD52
MIR18B	MIR20B	BRWD1
MIR18B	MIR20B	CTDSPL2
MIR18B	MIR20B	TWF1
MIR18B	MIR20B	ERI1
MIR18B	MIR20B	RAB22A
MIR18B	MIR20B	RBL2
MIR18B	MIR20B	QKI
MIR18B	MIR20B	HCFC2
MIR18B	MIR20B	ZNFX1
MIR18B	MIR20B	MTF1
MIR18B	MIR20B	EVI5
MIR18B	MIR20B	ZNF367
MIR18B	MIR20B	RAB10
MIR18B	MIR20B	GLRB
MIR18B	MIR20B	MEF2C
MIR18B	MIR20B	ANKRD50
MIR18B	MIR20B	BRWD3
MIR18B	MIR20B	AEBP2
MIR18B	MIR20B	DOCK4
MIR18B	MIR93	ZNF704
MIR18B	MIR93	ADD3
MIR18B	MIR93	TBL1XR1
MIR18B	MIR93	ZBTB4
MIR18B	MIR93	MBNL1
MIR18B	MIR93	BTG3
MIR18B	MIR93	DDX3X
MIR18B	MIR93	DDHD1
