miRNA_1	miRNA_2	target
MIR103A1	MIR103A2	CTNND1
MIR103A1	MIR103A2	ALB
MIR103A1	MIR103A2	C17orf49
MIR103A1	MIR103A2	RHOBTB1
MIR103A1	MIR103A2	MAGED1
MIR103A1	MIR103A2	LAMC1
MIR103A1	MIR103A2	MTMR4
MIR103A1	MIR103A2	CTNNA1
MIR103A1	MIR103A2	ATG9B
MIR103A1	MIR103A2	TMEM11
MIR103A1	MIR103A2	XRN1
MIR103A1	MIR103A2	GNL3
MIR103A1	MIR103A2	NOL4L
MIR103A1	MIR103A2	SSRP1
MIR103A1	MIR103A2	TMBIM1
MIR103A1	MIR103A2	NTN4
MIR103A1	MIR103A2	RNPEP
MIR103A1	MIR103A2	HIST1H2BN
MIR103A1	MIR103A2	RTCB
MIR103A1	MIR103A2	LTBR
MIR103A1	MIR103A2	TMEM43
MIR103A1	MIR103A2	HIST1H3J
MIR103A1	MIR103A2	DSE
MIR103A1	MIR103A2	ABL2
MIR103A1	MIR103A2	UPF2
MIR103A1	MIR103A2	PRPF31
MIR103A1	MIR103A2	RORA
MIR103A1	MIR103A2	DDX54
MIR103A1	MIR103A2	CTGF
MIR103A1	MIR103A2	PAM
MIR103A1	MIR103A2	TBC1D8
MIR103A1	MIR103A2	VPS13D
MIR103A1	MIR103A2	ARHGAP21
MIR103A1	MIR103A2	MARCKS
MIR103A1	MIR103A2	TTLL12
MIR103A1	MIR103A2	APBB2
MIR103A1	MIR103A2	PAG1
MIR103A1	MIR103A2	SLC35A4
MIR103A1	MIR103A2	CSNK1A1
MIR103A1	MIR103A2	DYSF
MIR103A1	MIR103A2	RBM15B
MIR103A1	MIR103A2	CSE1L
MIR103A1	MIR103A2	TM4SF1
MIR103A1	MIR103A2	CDK6
MIR103A1	MIR103A2	KLHL18
MIR103A1	MIR103A2	CENPJ
MIR103A1	MIR103A2	DNAJC5
MIR103A1	MIR103A2	ATP1B3
MIR103A1	MIR103A2	HIST1H2BD
MIR103A1	MIR103A2	HSPH1
MIR103A1	MIR103A2	NAB1
MIR103A1	MIR103A2	NAPA
MIR103A1	MIR103A2	CMIP
MIR103A1	MIR103A2	SCAF4
MIR103A1	MIR103A2	RBM4
MIR103A1	MIR103A2	SEC61A1
MIR103A1	MIR103A2	PRDX4
MIR103A1	MIR103A2	SERPINE1
MIR103A1	MIR103A2	SIGMAR1
MIR103A1	MIR103A2	SULF2
MIR103A1	MIR103A2	CD200R1
MIR103A1	MIR103A2	SCRIB
MIR103A1	MIR103A2	CBX5
MIR103A1	MIR103A2	DDX3X
MIR103A1	MIR103A2	BCAR1
MIR103A1	MIR103A2	SLC16A3
MIR103A1	MIR103A2	SLC25A24
MIR103A1	MIR103A2	AKT2
MIR103A1	MIR103A2	HTRA1
MIR103A1	MIR103A2	SMARCC2
MIR103A1	MIR103A2	SIK3
MIR103A1	MIR103A2	CNOT10
MIR103A1	MIR103A2	MGP
MIR103A1	MIR103A2	DST
MIR103A1	MIR103A2	C10orf10
MIR103A1	MIR103A2	ARMC5
MIR103A1	MIR103A2	BTBD1
MIR103A1	MIR103A2	PIGS
MIR103A1	MIR103A2	PSMC4
MIR103A1	MIR103A2	DAG1
MIR103A1	MIR103A2	EIF4G1
MIR103A1	MIR103A2	B3GNT2
MIR103A1	MIR103A2	CLU
MIR103A1	MIR103A2	MAT2A
MIR103A1	MIR103A2	RNF24
MIR103A1	MIR103A2	RAB4A
MIR103A1	MIR103A2	STT3A
MIR103A1	MIR103A2	FHL1
MIR103A1	MIR103A2	SRM
MIR103A1	MIR103A2	PINK1
MIR103A1	MIR103A2	C7orf50
MIR103A1	MIR103A2	TUBA1A
MIR103A1	MIR103A2	TBRG4
MIR103A1	MIR103A2	VMP1
MIR103A1	MIR103A2	LRRC41
MIR103A1	MIR103A2	RBM12
MIR103A1	MIR103A2	SEMA6B
MIR103A1	MIR103A2	HJURP
MIR103A1	MIR103A2	CSNK2A1
MIR103A1	MIR103A2	SF3A2
MIR103A1	MIR103A2	SLC6A8
MIR103A1	MIR103A2	NOP9
MIR103A1	MIR103A2	FRMD4A
MIR103A1	MIR103A2	ZBED1
MIR103A1	MIR103A2	TNFRSF10D
MIR103A1	MIR103A2	FDFT1
MIR103A1	MIR103A2	SLC38A1
MIR103A1	MIR103A2	DLD
MIR103A1	MIR103A2	MRPS23
MIR103A1	MIR103A2	DESI1
MIR103A1	MIR103A2	EXTL3
MIR103A1	MIR103A2	PALM
MIR103A1	MIR103A2	ARF1
MIR103A1	MIR103A2	FAM213A
MIR103A1	MIR103A2	CCSER1
MIR103A1	MIR103A2	HIST1H2BJ
MIR103A1	MIR103A2	INPP4A
MIR103A1	MIR103A2	CIZ1
MIR103A1	MIR103A2	ATF6
MIR103A1	MIR103A2	G3BP1
MIR103A1	MIR103A2	THRA
MIR103A1	MIR103A2	ACTB
MIR103A1	MIR103A2	MYO10
MIR103A1	MIR103A2	TMEM8A
MIR103A1	MIR103A2	KLHL9
MIR103A1	MIR103A2	ATP13A3
MIR103A1	MIR103A2	DCUN1D1
MIR103A1	MIR103A2	HNRNPUL2
MIR103A1	MIR103A2	TRRAP
MIR103A1	MIR103A2	RSU1
MIR103A1	MIR103A2	SH3GLB1
MIR103A1	MIR103A2	ARID1A
MIR103A1	MIR103A2	MRPL4
MIR103A1	MIR103A2	PHF3
MIR103A1	MIR103A2	PHF19
MIR103A1	MIR103A2	AP2A2
MIR103A1	MIR103A2	SH3PXD2A
MIR103A1	MIR103A2	SEC31A
MIR103A1	MIR103A2	ABHD14A-ACY1
MIR103A1	MIR103A2	ZDHHC24
MIR103A1	MIR103A2	CNDP2
MIR103A1	MIR103A2	DDX24
MIR103A1	MIR103A2	HPS3
MIR103A1	MIR103A2	WASF2
MIR103A1	MIR103A2	THOP1
MIR103A1	MIR103A2	NFIX
MIR103A1	MIR103A2	SCARB1
MIR103A1	MIR103A2	ARAP1
MIR103A1	MIR103A2	PLS3
MIR103A1	MIR103A2	PLEC
MIR103A1	MIR103A2	TNFRSF11A
MIR103A1	MIR103A2	LRP10
MIR103A1	MIR103A2	TNS3
MIR103A1	MIR103A2	TMEM30A
MIR103A1	MIR103A2	NFKB1
MIR103A1	MIR103A2	FAM43A
MIR103A1	MIR103A2	CARM1
MIR103A1	MIR103A2	PRPF6
MIR103A1	MIR103A2	CAPNS1
MIR103A1	MIR103A2	MARCH4
MIR103A1	MIR103A2	KLF7
MIR103A1	MIR103A2	IP6K1
MIR103A1	MIR103A2	FMNL3
MIR103A1	MIR103A2	CAPN15
MIR103A1	MIR103A2	PLOD1
MIR103A1	MIR103A2	HUWE1
MIR103A1	MIR103A2	MLK4
MIR103A1	MIR103A2	DRAM2
MIR103A1	MIR103A2	NPLOC4
MIR103A1	MIR103A2	SPATS2
MIR103A1	MIR103A2	ETV6
MIR103A1	MIR103A2	GADD45GIP1
MIR103A1	MIR103A2	B3GNT1
MIR103A1	MIR103A2	PPP4C
MIR103A1	MIR103A2	ZNF362
MIR103A1	MIR103A2	UBTD1
MIR103A1	MIR103A2	CYB561A3
MIR103A1	MIR103A2	GSPT1
MIR103A1	MIR103A2	DUSP1
MIR103A1	MIR103A2	PNPLA2
MIR103A1	MIR103A2	RASSF8
MIR103A1	MIR103A2	BOD1L1
MIR103A1	MIR103A2	ARMC1
MIR103A1	MIR103A2	KLHL36
MIR103A1	MIR103A2	FAM73B
MIR103A1	MIR103A2	PRPF8
MIR103A1	MIR103A2	AARS
MIR103A1	MIR103A2	MDH2
MIR103A1	MIR103A2	RAB11FIP3
MIR103A1	MIR103A2	YEATS2
MIR103A1	MIR103A2	WEE1
MIR103A1	MIR103A2	AGPAT3
MIR103A1	MIR103A2	KLF6
MIR103A1	MIR103A2	AGFG1
MIR103A1	MIR103A2	ALDH4A1
MIR103A1	MIR103A2	CLASP1
MIR103A1	MIR103A2	EGLN2
MIR103A1	MIR103A2	PLOD3
MIR103A1	MIR103A2	C19orf48
MIR103A1	MIR103A2	ORAI2
MIR103A1	MIR103A2	KRT18
MIR103A1	MIR103A2	HMGA1
MIR103A1	MIR103A2	SH2B3
MIR103A1	MIR103A2	TRIP12
MIR103A1	MIR103A2	ATP8B2
MIR103A1	MIR103A2	LRRC8A
MIR103A1	MIR103A2	SDCBP
MIR103A1	MIR103A2	ZC3HAV1L
MIR103A1	MIR103A2	CELF1
MIR103A1	MIR103A2	SUFU
MIR103A1	MIR103A2	EIF2B2
MIR103A1	MIR103A2	KAT6A
MIR103A1	MIR103A2	SIPA1L1
MIR103A1	MIR103A2	AGPAT1
MIR103A1	MIR103A2	BTG2
MIR103A1	MIR103A2	ZSWIM8
MIR103A1	MIR103A2	HIST1H2BL
MIR103A1	MIR103A2	PLEKHM2
MIR103A1	MIR103A2	COLGALT1
MIR103A1	MIR103A2	CRLS1
MIR103A1	MIR103A2	BRD1
MIR103A1	MIR103A2	MPST
MIR103A1	MIR103A2	ZYX
MIR103A1	MIR103A2	LRRC59
MIR103A1	MIR103A2	SOGA1
MIR103A1	MIR103A2	PLEKHA1
MIR103A1	MIR103A2	C5orf24
MIR103A1	MIR103A2	WDHD1
MIR103A1	MIR103A2	CAPN1
MIR103A1	MIR103A2	LRSAM1
MIR103A1	MIR103A2	BOLA3
MIR103A1	MIR103A2	DNHD1
MIR103A1	MIR103A2	GPR125
MIR103A1	MIR103A2	NACC1
MIR103A1	MIR103A2	FAM127C
MIR103A1	MIR103A2	JADE1
MIR103A1	MIR103A2	KIF21A
MIR103A1	MIR103A2	RBFOX2
MIR103A1	MIR103A2	PHACTR4
MIR103A1	MIR103A2	LRRC61
MIR103A1	MIR103A2	ACTG1
MIR103A1	MIR103A2	ABCF2
MIR103A1	MIR103A2	TRAK1
MIR103A1	MIR103A2	USP42
MIR103A1	MIR103A2	ARHGEF2
MIR103A1	MIR103A2	CHST14
MIR103A1	MIR103A2	SHISA4
MIR103A1	MIR103A2	CEBPZOS
MIR103A1	MIR103A2	JOSD1
MIR103A1	MIR103A2	MED14
MIR103A1	MIR103A2	CTSA
MIR103A1	MIR103A2	ELK4
MIR103A1	MIR103A2	CERS2
MIR103A1	MIR103A2	C16orf58
MIR103A1	MIR103A2	MYH9
MIR103A1	MIR103A2	ELP2
MIR103A1	MIR103A2	CTNNB1
MIR103A1	MIR103A2	FBRS
MIR103A1	MIR103A2	VPRBP
MIR103A1	MIR103A2	HECTD1
MIR103A1	MIR103A2	C11orf73
MIR103A1	MIR103A2	DPYSL2
MIR103A1	MIR103A2	ITPR3
MIR103A1	MIR103A2	ZC3H7B
MIR103A1	MIR103A2	NOS3
MIR103A1	MIR103A2	CHD4
MIR103A1	MIR103A2	MPRIP
MIR103A1	MIR103A2	LOXL2
MIR103A1	MIR103A2	MAPKBP1
MIR103A1	MIR103A2	PPP1R12A
MIR103A1	MIR103A2	ABCA3
MIR103A1	MIR103A2	SRPX
MIR103A1	MIR103A2	TIMP2
MIR103A1	MIR103A2	UBOX5
MIR103A1	MIR103A2	SLC35B2
MIR103A1	MIR103A2	C9orf69
MIR103A1	MIR103A2	LRPPRC
MIR103A1	MIR103A2	CCNB1
MIR103A1	MIR103A2	DYNC1H1
MIR103A1	MIR103A2	RIOK3
MIR103A1	MIR103A2	DAB2IP
MIR103A1	MIR103A2	PRRC1
MIR103A1	MIR103A2	C7orf26
MIR103A1	MIR103A2	MPZL3
MIR103A1	MIR103A2	CRIM1
MIR103A1	MIR103A2	DHRS7
MIR103A1	MIR103A2	XRN2
MIR103A1	MIR103A2	MGST1
MIR103A1	MIR103A2	APLP2
MIR103A1	MIR103A2	DPM3
MIR103A1	MIR103A2	PRKAA1
MIR103A1	MIR103A2	MORF4L2
MIR103A1	MIR103A2	PCBD1
MIR103A1	MIR103A2	PRKCA
MIR103A1	MIR103A2	NFIA
MIR103A1	MIR103A2	PEA15
MIR103A1	MIR103A2	TACC1
MIR103A1	MIR103A2	HADHA
MIR103A1	MIR103A2	KIAA0196
MIR103A1	MIR103A2	TAOK2
MIR103A1	MIR103A2	TMEM126A
MIR103A1	MIR103A2	SGPP2
MIR103A1	MIR103A2	SGSM3
MIR103A1	MIR103A2	SLC39A6
MIR103A1	MIR103A2	HIST1H2BH
MIR103A1	MIR103A2	SFPQ
MIR103A1	MIR103A2	PPP1CB
MIR103A1	MIR103A2	PSMD3
MIR103A1	MIR103A2	MRPL12
MIR103A1	MIR103A2	TMEM134
MIR103A1	MIR103A2	TRIM35
MIR103A1	MIR103A2	BTBD2
MIR103A1	MIR103A2	RNF20
MIR103A1	MIR103A2	CCT7
MIR103A1	MIR103A2	NSMAF
MIR103A1	MIR103A2	TRAF3
MIR103A1	MIR103A2	ARSB
MIR103A1	MIR103A2	GOLT1B
MIR103A1	MIR103A2	PACS1
MIR103A1	MIR103A2	CLOCK
MIR103A1	MIR103A2	NDEL1
MIR103A1	MIR103A2	ZFYVE20
MIR103A1	MIR103A2	OGT
MIR103A1	MIR103A2	RAVER2
MIR103A1	MIR103A2	RHBDD3
MIR103A1	MIR103A2	SEPHS2
MIR103A1	MIR103A2	RTN3
MIR103A1	MIR103A2	ATP2B1
MIR103A1	MIR103A2	C20orf194
MIR103A1	MIR103A2	MAP3K3
MIR103A1	MIR103A2	RGS4
MIR103A1	MIR103A2	SKI
MIR103A1	MIR103A2	EFNA1
MIR103A1	MIR103A2	GADD45A
MIR103A1	MIR103A2	RASIP1
MIR103A1	MIR103A2	SEC24B
MIR103A1	MIR103A2	CCDC85C
MIR103A1	MIR103A2	TRIM44
MIR103A1	MIR103A2	PDGFA
MIR103A1	MIR103A2	PBDC1
MIR103A1	MIR103A2	RIN2
MIR103A1	MIR103A2	USP34
MIR103A1	MIR103A2	CCDC50
MIR103A1	MIR103A2	TTC19
MIR103A1	MIR103A2	MARCKSL1
MIR103A1	MIR103A2	INSIG1
MIR103A1	MIR103A2	GLS
MIR103A1	MIR103A2	MT1E
MIR103A1	MIR103A2	NCOA6
MIR103A1	MIR103A2	NDUFV1
MIR103A1	MIR103A2	GAPVD1
MIR103A1	MIR103A2	RPAP1
MIR103A1	MIR103A2	PHIP
MIR103A1	MIR103A2	PTBP3
MIR103A1	MIR103A2	ABHD17B
MIR103A1	MIR103A2	ADCY6
MIR103A1	MIR103A2	CINP
MIR103A1	MIR103A2	KMT2A
MIR103A1	MIR103A2	MKL2
MIR103A1	MIR103A2	RAPGEF3
MIR103A1	MIR103A2	TLE2
MIR103A1	MIR103A2	ARL8A
MIR103A1	MIR103A2	CCNF
MIR103A1	MIR103A2	PTPRK
MIR103A1	MIR103A2	TTYH3
MIR103A1	MIR103A2	C14orf1
MIR103A1	MIR103A2	SEPT9
MIR103A1	MIR103A2	CENPO
MIR103A1	MIR103A2	BCAP29
MIR103A1	MIR103A2	CCT8
MIR103A1	MIR103A2	RAVER1
MIR103A1	MIR103A2	TAB2
MIR103A1	MIR103A2	DICER1
MIR103A1	MIR103A2	COL4A1
MIR103A1	MIR103A2	CMPK1
MIR103A1	MIR103A2	PRRC2B
MIR103A1	MIR103A2	ARSJ
MIR103A1	MIR103A2	MDFI
MIR103A1	MIR103A2	MYC
MIR103A1	MIR103A2	CHD8
MIR103A1	MIR103A2	RBPMS2
MIR103A1	MIR103A2	NBR1
MIR103A1	MIR103A2	TNFRSF14
MIR103A1	MIR103A2	ARL1
MIR103A1	MIR103A2	TMEM256-PLSCR3
MIR103A1	MIR103A2	SETD1A
MIR103A1	MIR103A2	COPS7A
MIR103A1	MIR103A2	MFNG
MIR103A1	MIR103A2	TP53
MIR103A1	MIR103A2	SNRNP200
MIR103A1	MIR103A2	CCNA2
MIR103A1	MIR103A2	DAPK1
MIR103A1	MIR103A2	C2CD2
MIR103A1	MIR103A2	ZDHHC8
MIR103A1	MIR103A2	PERP
MIR103A1	MIR103A2	TM9SF2
MIR103A1	MIR103A2	EPHA2
MIR103A1	MIR103A2	CACNA2D1
MIR103A1	MIR103A2	SNRK
MIR103A1	MIR103A2	DYRK2
MIR103A1	MIR103A2	LETM1
MIR103A1	MIR103A2	PLAGL1
MIR103A1	MIR103A2	MMD
MIR103A1	MIR103A2	CHSY1
MIR103A1	MIR103A2	AKAP13
MIR103A1	MIR103A2	SFT2D3
MIR103A1	MIR103A2	PER1
MIR103A1	MIR103A2	KPNA6
MIR103A1	MIR103A2	UBQLN2
MIR103A1	MIR103A2	AGO1
MIR103A1	MIR103A2	EXOC4
MIR103A1	MIR107	LATS2
MIR103A1	MIR107	ENTHD2
MIR103A1	MIR107	NLN
MIR103A1	MIR107	SIL1
MIR103A1	MIR107	TM9SF1
MIR103A1	MIR107	SON
MIR103A1	MIR107	BCAM
MIR103A1	MIR107	HIST1H2BB
MIR103A1	MIR107	FLNC
MIR103A1	MIR107	ATP5EP2
MIR103A1	MIR107	ASPH
MIR103A1	MIR107	RAB3GAP2
MIR103A1	MIR107	CKAP5
MIR103A1	MIR107	ZHX1
MIR103A1	MIR107	ABL1
MIR103A1	MIR107	DUSP6
MIR103A1	MIR107	CDC42EP1
MIR103A1	MIR107	BECN1
MIR103A1	MIR107	ADK
MIR103A1	MIR107	MYADM
MIR103A1	MIR107	TRABD
MIR103A1	MIR107	PPP6R1
MIR103A1	MIR107	IGFBP2
MIR103A1	MIR107	NDST1
MIR103A1	MIR107	ZCCHC3
MIR103A1	MIR107	RPL35
MIR103A1	MIR107	CLCN3
MIR103A1	MIR107	NFE2L3
MIR103A1	MIR107	PML
MIR103A1	MIR107	ALDH6A1
MIR103A1	MIR107	MCM7
MIR103A1	MIR107	GPI
MIR103A1	MIR107	UBR4
MIR103A1	MIR107	APP
MIR103A1	MIR107	DNM2
MIR103A1	MIR107	TNRC18
MIR103A1	MIR107	PLAUR
MIR103A1	MIR107	AGPAT5
MIR103A1	MIR107	PPFIBP1
MIR103A1	MIR107	PLAGL2
MIR103A1	MIR107	GPC1
MIR103A1	MIR107	CREBRF
MIR103A1	MIR107	NLRP1
MIR103A1	MIR107	LRP5
MIR103A1	MIR107	DUS1L
MIR103A1	MIR107	IQGAP1
MIR103A1	MIR107	ABHD6
MIR103A1	MIR107	PTP4A2
MIR103A1	MIR107	MED11
MIR103A1	MIR107	FRMD4B
MIR103A1	MIR107	CCT4
MIR103A1	MIR107	IMMT
MIR103A1	MIR107	RACGAP1
MIR103A1	MIR107	CCNG1
MIR103A1	MIR107	RSBN1
MIR103A1	MIR107	TMEM115
MIR103A1	MIR107	ACADVL
MIR103A1	MIR107	IER3
MIR103A1	MIR107	ELK3
MIR103A1	MIR107	BCL2L13
MIR103A1	MIR107	REV3L
MIR103A1	MIR107	GDE1
MIR103A1	MIR107	CHMP1B
MIR103A1	MIR107	NUDCD1
MIR103A1	MIR107	VPS53
MIR103A1	MIR107	FRY
MIR103A1	MIR107	XPO1
MIR103A1	MIR107	SYVN1
MIR103A1	MIR107	ECSCR
MIR103A1	MIR107	GUCD1
MIR103A1	MIR107	JOSD2
MIR103A1	MIR107	GPSM1
MIR103A1	MIR107	ZNF521
MIR103A1	MIR107	PM20D2
MIR103A1	MIR107	GSK3B
MIR103A1	MIR107	CHRNA10
MIR103A1	MIR107	PVRL1
MIR103A1	MIR107	BTBD7
MIR103A1	MIR107	N4BP1
MIR103A1	MIR107	FARSA
MIR103A1	MIR107	RBL1
MIR103A1	MIR107	FUBP1
MIR103A1	MIR107	UBN1
MIR103A1	MIR107	TSPAN14
MIR103A1	MIR107	ARHGEF15
MIR103A1	MIR107	SPRY4
MIR103A1	MIR107	CD48
MIR103A1	MIR107	MED12
MIR103A1	MIR107	GEMIN8
MIR103A1	MIR107	RNF217
MIR103A1	MIR107	MGAT1
MIR103A1	MIR107	CHN1
MIR103A1	MIR107	SPCS3
MIR103A1	MIR107	CYR61
MIR103A1	MIR107	PCNXL3
MIR103A1	MIR107	TMEM44
MIR103A1	MIR107	TOMM34
MIR103A1	MIR107	TUBA1C
MIR103A1	MIR107	ZYG11B
MIR103A1	MIR107	KCNN4
MIR103A1	MIR107	ZDHHC4
MIR103A1	MIR107	MESDC1
MIR103A1	MIR107	IL6ST
MIR103A1	MIR107	VCP
MIR103A1	MIR107	MAP3K12
MIR103A1	MIR107	ZNRF2
MIR103A1	MIR107	CAP1
MIR103A1	MIR107	SLC5A3
MIR103A1	MIR107	ATF7
MIR103A1	MIR107	FBXO46
MIR103A1	MIR107	PSMD2
MIR103A1	MIR107	VPS51
MIR103A1	MIR107	IL24
MIR103A1	MIR107	BIRC6
MIR103A1	MIR107	MCRS1
MIR103A1	MIR107	ALAS1
MIR103A1	MIR107	ZBTB22
MIR103A1	MIR107	ZBTB20
MIR103A1	MIR107	MTDH
MIR103A1	MIR107	NELFA
MIR103A1	MIR107	RPA1
MIR103A1	MIR107	CDKN1A
MIR103A1	MIR107	RPS6KA3
MIR103A1	MIR107	IRF2BP2
MIR103A1	MIR107	BRD2
MIR103A1	MIR107	GRN
MIR103A1	MIR107	TUBA1B
MIR103A1	MIR107	PRKAR2A
MIR103A1	MIR107	ARL5A
MIR103A1	MIR107	MAP1B
MIR103A1	MIR107	NUP214
MIR103A1	MIR107	OS9
MIR103A1	MIR107	ASGR1
MIR103A1	MIR107	GGA2
MIR103A1	MIR107	RB1CC1
MIR103A1	MIR107	MOGS
MIR103A1	MIR107	F2R
MIR103A1	MIR107	PRR3
MIR103A1	MIR107	ADAR
MIR103A1	MIR107	BTBD3
MIR103A1	MIR107	CUL4B
MIR103A1	MIR107	NRIP1
MIR103A1	MIR107	RBM23
MIR103A1	MIR107	CHPF2
MIR103A1	MIR107	TOP2B
MIR103A1	MIR107	AIM1
MIR103A1	MIR107	TAGLN2
MIR103A1	MIR107	ARHGAP17
MIR103A1	MIR107	TSHZ1
MIR103A1	MIR107	RC3H1
MIR103A1	MIR107	EEF1B2
MIR103A1	MIR107	YWHAB
MIR103A1	MIR107	LIMD2
MIR103A1	MIR107	THEM6
MIR103A1	MIR107	RWDD1
MIR103A1	MIR107	PRKACA
MIR103A1	MIR107	RRP12
MIR103A1	MIR107	ENTPD4
MIR103A1	MIR107	CD276
MIR103A1	MIR107	NIN
MIR103A1	MIR107	ADD1
MIR103A1	MIR107	RAB1B
MIR103A1	MIR107	HIST1H2BI
MIR103A1	MIR107	PALM2-AKAP2
MIR103A1	MIR107	PLK1
MIR103A1	MIR107	STOM
MIR103A1	MIR107	FLOT1
MIR103A1	MIR107	TGFBR2
MIR103A1	MIR107	NUP210
MIR103A1	MIR107	KCTD10
MIR103A1	MIR107	MAP1S
MIR103A1	MIR107	DIAPH1
MIR103A1	MIR107	C21orf59
MIR103A1	MIR107	EPM2AIP1
MIR103A1	MIR107	FNDC4
MIR103A1	MIR107	GTSE1
MIR103A1	MIR107	SEC13
MIR103A1	MIR107	CDIPT
MIR103A1	MIR107	ITGA6
MIR103A1	MIR107	MMP14
MIR103A1	MIR107	PCBP1
MIR103A1	MIR107	SNCG
MIR103A1	MIR107	CHD3
MIR103A1	MIR107	POLR1B
MIR103A1	MIR107	AP2M1
MIR103A1	MIR107	C20orf27
MIR103A1	MIR107	SNAPC5
MIR103A1	MIR107	FAT4
MIR103A1	MIR107	TOP3A
MIR103A1	MIR107	C12orf57
MIR103A1	MIR107	TOB2
MIR103A1	MIR107	HSD17B12
MIR103A1	MIR107	SPTAN1
MIR103A1	MIR107	BZW2
MIR103A1	MIR107	OAS3
MIR103A1	MIR107	MYCBP2
MIR103A1	MIR107	HIST1H2BG
MIR103A1	MIR107	ARAP3
MIR103A1	MIR107	GTF2H4
MIR103A1	MIR107	HNRNPA0
MIR103A1	MIR107	PCSK7
MIR103A1	MIR107	IFNGR2
MIR103A1	MIR107	ACBD5
MIR103A1	MIR107	IRF4
MIR103A1	MIR107	RGS5
MIR103A1	MIR107	WDR6
MIR103A1	MIR107	EIF2AK1
MIR103A1	MIR107	GRAMD3
MIR103A1	MIR107	WLS
MIR103A1	MIR107	INPPL1
MIR103A1	MIR107	PGRMC1
MIR103A1	MIR107	PKN1
MIR103A1	MIR107	TBL1XR1
MIR103A1	MIR107	TMEM184B
MIR103A1	MIR107	GBF1
MIR103A1	MIR107	ZNF780B
MIR103A1	MIR107	ANKRD50
MIR103A1	MIR107	VPS33B
MIR103A1	MIR107	FGD4
MIR103A1	MIR107	CHUK
MIR103A1	MIR107	AKAP11
MIR103A1	MIR107	KLF5
MIR103A1	MIR107	C4orf48
MIR103A1	MIR107	LAPTM4A
MIR103A1	MIR107	NDUFS8
MIR103A1	MIR107	PHLDA3
MIR103A1	MIR107	PUF60
MIR103A1	MIR107	FAM127A
MIR103A1	MIR107	NAA38
MIR103A1	MIR107	FAM103A1
MIR103A1	MIR107	TXNRD3
MIR103A1	MIR107	FOCAD
MIR103A1	MIR107	TMEM167B
MIR103A1	MIR107	SMPD1
MIR103A1	MIR107	ENG
MIR103A1	MIR107	LATS1
MIR103A1	MIR107	GFOD2
MIR103A1	MIR107	PLXNA4
MIR103A1	MIR107	SCG2
MIR103A1	MIR107	FLT1
MIR103A1	MIR107	HIST1H2BO
MIR103A1	MIR107	SLC25A10
MIR103A1	MIR107	HHIP
MIR103A1	MIR107	MED24
MIR103A1	MIR107	INF2
MIR103A1	MIR107	COG1
MIR103A1	MIR107	TSPAN3
MIR103A1	MIR107	ZNF618
MIR103A1	MIR107	MAPK9
MIR103A1	MIR107	RCAN1
MIR103A1	MIR107	COG8
MIR103A1	MIR107	BAZ2A
MIR103A1	MIR107	DLAT
MIR103A1	MIR107	PIK3CG
MIR103A1	MIR107	RAB11B
MIR103A1	MIR107	FLOT2
MIR103A1	MIR107	HK1
MIR103A1	MIR107	FEN1
MIR103A1	MIR107	PURB
MIR103A1	MIR107	NCL
MIR103A1	MIR107	JUN
MIR103A1	MIR107	SLC52A2
MIR103A1	MIR107	EIF5
MIR103A1	MIR107	TLN1
MIR103A1	MIR107	COPB1
MIR103A1	MIR107	PRKAR2B
MIR103A1	MIR107	ARCN1
MIR103A1	MIR107	CFL1
MIR103A1	MIR107	DNAJB4
MIR103A1	MIR107	PTGFRN
MIR103A1	MIR107	PTAR1
MIR103A1	MIR107	PABPN1
MIR103A1	MIR107	NOTCH2
MIR103A1	MIR107	CD59
MIR103A1	MIR107	ZNF687
MIR103A1	MIR107	NRBP1
MIR103A1	MIR107	ENHO
MIR103A1	MIR107	SCAMP2
MIR103A1	MIR107	TNFRSF21
MIR103A1	MIR107	ST6GAL1
MIR103A1	MIR107	MBOAT2
MIR103A1	MIR107	TCIRG1
MIR103A1	MIR107	SPAG9
MIR103A1	MIR107	MGAT2
MIR103A1	MIR107	PAWR
MIR103A1	MIR107	ZBED4
MIR103A1	MIR107	UBE2T
MIR103A1	MIR107	MAT2B
MIR103A1	MIR107	TCP1
MIR103A1	MIR107	RAI14
MIR103A1	MIR107	UBR3
MIR103A1	MIR107	RNPEPL1
MIR103A1	MIR107	TIE1
MIR103A1	MIR107	FBXW7
MIR103A1	MIR107	PRKCSH
MIR103A1	MIR107	SEC22C
MIR103A1	MIR107	ARL2
MIR103A1	MIR107	CHD2
MIR103A1	MIR107	SNX6
MIR103A1	MIR107	UBE2J1
MIR103A1	MIR107	FGF2
MIR103A1	MIR107	KPNA1
MIR103A1	MIR107	ADI1
MIR103A1	MIR107	CDR2L
MIR103A1	MIR107	KCTD12
MIR103A1	MIR107	TTC31
MIR103A1	MIR107	MEPCE
MIR103A1	MIR107	AP1S1
MIR103A1	MIR107	FOXK1
MIR103A1	MIR107	EIF2AK4
MIR103A1	MIR107	C21orf33
MIR103A1	MIR107	MOV10
MIR103A1	MIR107	ARHGEF1
MIR103A1	MIR107	VRK3
MIR103A1	MIR107	MTHFD2
MIR103A1	MIR107	CRTAP
MIR103A1	MIR107	MYO1C
MIR103A1	MIR107	FZD6
MIR103A1	MIR107	CCNT1
MIR103A1	MIR107	PPP1R18
